fight_id,event_id,fighter_name,fighter_id,kd,sig_str_landed,sig_str_atmpted,sig_str_acc,total_str_landed,total_str_atmpted,total_str_acc,td_landed,td_atmpted,td_acc,sub_att,ctrl,head_landed,head_atmpted,head_acc,body_landed,body_atmpted,body_acc,leg_landed,leg_atmpted,leg_acc,dist_landed,dist_atmpted,dist_acc,clinch_landed,clinch_atmpted,clinch_acc,ground_landed,ground_atmpted,ground_acc,landed_head_per,landed_body_per,landed_leg_per,landed_dist_per,landed_clinch_per,landed_ground_per,corner
02b39d683f027517,5cde96e0a1a1fffe,Johnny Eduardo,528c24b99fbaab79,1,26,54,48,28,56,50,0,0,,0,31,14,38,37,0,1,0,12,15,80,16,42,38,0,0,,10,12,83,53,0,46,61,0,38,R
b5268a0c2df32a24,6810d8d2dd557cf9,Gegard Mousasi,232c582f29f8f65e,0,20,40,50,20,40,50,1,2,50,0,44,14,34,41,1,1,100,5,5,100,8,18,44,0,0,,12,22,55,70,5,25,40,0,60,R
934c967872f28b13,5cde96e0a1a1fffe,Francimar Barroso,b69f24c500d783e7,0,0,1,0,8,10,80,0,0,,0,0,0,1,0,0,0,,0,0,,0,1,0,0,0,,0,0,,33,34,33,33,34,33,R
689116759885e4a5,6810d8d2dd557cf9,Timothy Johnson,cc900af167fbedfd,1,43,93,46,62,116,53,1,8,12,0,273,36,83,43,5,7,71,2,3,67,13,53,25,8,10,80,22,30,73,83,11,4,30,18,51,R
6b5fe10e6e7d160a,6810d8d2dd557cf9,Ross Pearson,4f732e58ed907eff,0,38,92,41,48,104,46,0,0,,0,8,5,40,12,26,45,57,7,7,100,36,89,40,2,3,67,0,0,,13,68,18,94,5,0,R
e4795ab9bdd6fb38,6810d8d2dd557cf9,Artem Lobov,02f2a9702ba3d167,0,82,160,51,86,165,52,1,1,100,0,48,45,111,41,12,14,86,25,35,71,74,150,49,4,5,80,4,5,80,54,14,30,90,4,4,R
dad034faf3d62cb9,6810d8d2dd557cf9,Kevin Lee,ee9ebceabfd16fa7,0,20,28,71,46,54,85,7,9,77,2,396,13,21,62,7,7,100,0,0,,1,8,12,7,7,100,12,13,92,65,35,0,5,35,60,R
f1afa75c8d492550,6810d8d2dd557cf9,Magnus Cedenblad,0e21976afc92e4d1,0,36,83,43,78,136,56,3,3,100,0,269,25,68,37,6,9,67,5,6,83,25,65,38,0,0,,11,18,61,69,16,13,69,0,30,R
ad0bac98558900af,6810d8d2dd557cf9,Kyoji Horiguchi,98aa60cf58071fd6,0,55,92,59,115,161,71,4,9,44,0,272,47,81,57,4,7,56,4,4,100,26,58,45,27,32,84,2,2,100,85,7,7,47,49,3,R
8eaa23d64c20b0f1,6810d8d2dd557cf9,Justin Ledet,ba1e6cb3d43f7430,0,3,11,27,8,17,47,1,1,100,1,76,3,11,27,0,0,,0,0,,2,10,20,0,0,,1,1,100,100,0,0,66,0,33,R
1b52e24d09700dd9,6810d8d2dd557cf9,Zak Cummings,4ba8d454f762005d,0,24,80,30,38,94,40,0,0,,1,70,14,67,21,3,6,50,7,7,100,22,74,30,2,5,40,0,1,0,58,12,29,91,8,0,R
24411c5356903d11,6810d8d2dd557cf9,Anna Elmose,1536a25e16fc299b,1,63,129,48,73,139,53,0,0,,0,134,39,99,39,13,16,81,11,14,79,46,107,43,3,4,75,14,18,78,61,20,17,73,4,22,R
7fce3efc5d2add6e,6810d8d2dd557cf9,Marion Reneau,c7d297714d9ab1a4,0,48,136,35,72,170,42,1,1,100,1,260,38,123,31,7,10,70,3,3,100,16,82,20,22,37,59,10,17,59,79,14,6,33,45,20,R
bd6909a463a1de2b,6810d8d2dd557cf9,Charlie Ward,e81dd0bb8a64b550,0,2,14,14,2,15,13,0,0,,0,0,2,14,14,0,0,,0,0,,1,13,8,1,1,100,0,0,,100,0,0,50,50,0,R
a337e11f80a75b7d,6810d8d2dd557cf9,Brett Johns,ec52462a1b41f714,0,49,80,61,127,171,74,11,15,73,0,593,45,74,61,3,5,60,1,1,100,27,53,51,0,1,0,22,26,85,91,6,2,55,0,44,R
b80ef7cdc36ab48b,4956f60b7fa57c1a,Tyron Woodley,effd9de9937996f8,1,61,141,43,113,200,56,1,1,100,2,291,42,111,38,13,21,62,6,9,67,23,93,25,13,18,72,25,30,83,68,21,9,37,21,40,R
1d7015553debd1c8,4956f60b7fa57c1a,Eddie Alvarez,33a331684283900f,0,9,41,21,12,46,26,0,3,0,0,57,2,27,7,6,10,60,1,4,25,9,41,22,0,0,,0,0,,22,66,11,100,0,0,R
4403857f545ede75,4956f60b7fa57c1a,Joanna Jedrzejczyk,3d6749c4267da18f,0,171,360,47,181,371,49,1,1,100,0,210,63,191,33,44,81,54,64,88,73,126,293,43,45,67,67,0,0,,36,25,37,73,26,0,R
f37d18b5c35145bf,4956f60b7fa57c1a,Chris Weidman,3a8176e15b9887c1,0,12,47,25,16,54,30,1,8,12,0,25,2,22,9,6,15,40,4,10,40,12,46,26,0,1,0,0,0,,16,50,33,100,0,0,R
9c4cbd0546d03f6b,4956f60b7fa57c1a,Frankie Edgar,f2688492b9a525a3,0,40,76,52,45,81,56,5,14,35,2,288,29,62,47,7,9,78,4,5,80,33,65,51,3,4,75,4,7,56,72,17,10,82,7,10,R
c26806c2d554e50c,4956f60b7fa57c1a,Khabib Nurmagomedov,032cc3922d871c7f,0,94,142,66,140,190,74,2,6,33,1,524,93,141,66,1,1,100,0,0,,5,21,24,1,1,100,88,120,73,98,1,0,5,1,93,R
9ebfd601c43b89b3,4956f60b7fa57c1a,Miesha Tate,b96619b3acd7d9da,0,21,65,32,48,93,52,1,5,20,0,266,8,34,24,11,28,39,2,3,67,11,47,23,10,18,56,0,0,,38,52,9,52,47,0,R
8172d8d996335d0a,4956f60b7fa57c1a,Rafael Natal,0dba4df5f34d5ff0,0,5,18,27,5,18,28,0,1,0,0,0,2,13,15,1,2,50,2,3,67,5,18,28,0,0,,0,0,,40,20,40,100,0,0,R
ef80a6eea892c296,4956f60b7fa57c1a,Jim Miller,d1941565abf50b16,0,28,85,32,45,105,43,4,5,80,1,384,19,72,26,5,7,71,4,6,67,22,76,28,1,2,50,5,7,71,67,17,14,78,3,17,R
14477908199435e1,4956f60b7fa57c1a,Vicente Luque,6d4b63c767106d3a,1,9,21,42,9,21,43,0,0,,0,3,5,16,31,2,3,67,2,2,100,5,17,28,0,0,,4,4,100,55,22,22,55,0,44,R
706228ddb6076b3f,4956f60b7fa57c1a,Liz Carmouche,51a0c09cbe9b8472,0,27,64,42,49,88,56,4,7,57,0,458,6,32,19,5,7,71,16,25,64,21,57,37,2,3,67,4,4,100,22,18,59,77,7,14,R
c5a8e0098d1024ce,6083f497c22cc075,Diego Sanchez,82e7929bf6c2b689,0,46,81,56,69,108,64,0,1,0,0,557,31,62,50,12,16,75,3,3,100,21,52,40,0,0,,25,29,86,67,26,6,45,0,54,R
9220acccebf14a46,6083f497c22cc075,Rafael Dos Anjos,6a2f7c151031653d,0,121,276,43,126,281,45,0,5,0,0,30,84,223,38,18,33,55,19,20,95,119,271,44,1,1,100,1,4,25,69,14,15,98,0,0,R
e322eae035f7c00f,6083f497c22cc075,Ricardo Lamas,3974fa35c917af1d,0,11,20,55,13,22,59,1,1,100,1,147,7,14,50,1,3,33,3,3,100,8,15,53,0,0,,3,5,60,63,9,27,72,0,27,R
00494c77d2a88f8c,6083f497c22cc075,Beneil Dariush,08af939f41b5a57b,0,60,120,50,73,134,54,0,5,0,0,250,20,61,33,28,44,64,12,15,80,25,71,35,35,49,71,0,0,,33,46,20,41,58,0,R
43a941e005a2d463,6083f497c22cc075,Martin Bravo,9c44f290f5726d95,1,56,121,46,64,129,50,0,0,,0,2,40,97,41,14,21,67,2,3,67,52,114,46,2,4,50,2,3,67,71,25,3,92,3,3,R
52943c821416dc38,6083f497c22cc075,Alexa Grasso,e8b731feff72294b,0,65,134,48,120,200,60,1,2,50,0,201,28,86,33,22,30,73,15,18,83,35,81,43,26,48,54,4,5,80,43,33,23,53,40,6,R
588a39cab19065bc,6083f497c22cc075,Marco Beltran,ec71a892fada28c7,0,3,8,37,3,9,33,0,0,,0,0,1,5,20,2,2,100,0,1,0,2,7,28,0,0,,1,1,100,33,66,0,66,0,33,R
51010081d59b4687,6083f497c22cc075,Erik Perez,af62f99eb7606308,0,36,96,37,103,177,57,3,5,60,0,426,21,78,27,12,15,80,3,3,100,11,61,18,0,1,0,25,34,74,58,33,8,30,0,69,R
23c6a428df1569bc,6083f497c22cc075,Erick Montano,8163cd7de0342652,0,3,7,42,3,7,43,0,0,,0,0,2,5,40,0,1,0,1,1,100,3,7,43,0,0,,0,0,,66,0,33,100,0,0,R
2c39797c6574ff29,6083f497c22cc075,Sam Alvey,d156513a19acf856,0,63,138,45,65,140,46,0,2,0,0,41,39,110,35,13,15,87,11,13,85,62,136,46,1,2,50,0,0,,61,20,17,98,1,0,R
29df50b2ea446361,6083f497c22cc075,Henry Briones,01fcef7e3d051722,0,67,144,46,69,146,47,0,1,0,0,2,33,100,33,31,40,78,3,4,75,63,136,46,4,7,56,0,1,0,49,46,4,94,5,0,R
c1e039419a671b9e,6083f497c22cc075,Marco Polo Reyes,edd02825c29028fe,0,50,166,30,67,183,37,0,0,,0,153,20,122,16,18,28,64,12,16,75,39,154,25,0,0,,11,12,92,40,36,24,78,0,22,R
ebc7ec239faf7b0b,154a6b3ffae264cd,Vitor Belfort,0ee783aa00e468f0,0,8,26,30,9,27,33,0,0,,0,0,5,21,24,3,5,60,0,0,,6,23,26,2,3,67,0,0,,62,37,0,75,25,0,R
4fa26e1e88583ab5,6083f497c22cc075,Enrique Barzola,be0b310a12eb80b4,0,72,127,56,129,231,56,7,12,58,0,425,29,76,38,12,18,67,31,33,94,59,107,55,5,8,62,8,12,67,40,16,43,81,6,11,R
eaa63c8fb9379426,154a6b3ffae264cd,Michael Bisping,2b93ebd9f5417ad2,0,119,335,35,130,348,37,0,0,,0,1,90,293,31,10,17,59,19,25,76,116,326,36,1,5,20,2,4,50,75,8,15,97,0,1,R
17067cf55726c673,154a6b3ffae264cd,Stefan Struve,ebc1f40e00e0c481,0,9,23,39,12,26,46,2,4,50,1,166,3,10,30,6,13,46,0,0,,8,21,38,1,1,100,0,1,0,33,66,0,88,11,0,R
451d7d8c2a6bacb3,154a6b3ffae264cd,Ovince Saint Preux,50db8711c70196cd,0,13,38,34,17,44,39,2,3,66,0,207,7,29,24,4,7,56,2,2,100,10,34,28,2,3,67,1,1,100,53,30,15,76,15,7,R
23253ebb1d86d8b4,154a6b3ffae264cd,Mirsad Bektic,cbd3e590a85b18c5,0,4,10,40,20,27,74,4,6,66,2,201,4,10,40,0,0,,0,0,,4,10,40,0,0,,0,0,,100,0,0,100,0,0,R
2f9a8807807b80d6,154a6b3ffae264cd,Brad Pickett,c945adc22c2bfe8f,0,1,3,33,1,3,33,0,0,,0,11,0,1,0,1,1,100,0,1,0,0,2,0,1,1,100,0,0,,0,100,0,0,100,0,R
3be121d4f5460893,154a6b3ffae264cd,Davey Grant,113df4fde64735c6,0,36,84,42,44,93,47,2,2,100,0,89,23,67,34,11,14,79,2,3,67,20,56,36,13,22,59,3,6,50,63,30,5,55,36,8,R
47dfd70b5780d68a,154a6b3ffae264cd,Leon Edwards,f1fac969a1d70b08,0,16,72,22,31,89,35,3,10,30,1,273,7,55,13,7,14,50,2,3,67,14,69,20,2,3,67,0,0,,43,43,12,87,12,0,R
8794b5f9a591daf6,154a6b3ffae264cd,Lukasz Sajewski,fb41432b622992a9,0,21,54,38,25,59,42,2,6,33,0,216,8,39,21,12,13,92,1,2,50,13,42,31,1,4,25,7,8,88,38,57,4,61,4,33,R
85bec51d0bdf511f,154a6b3ffae264cd,Danny Roberts,a6cba6bb66c1a8c9,0,81,239,33,81,239,34,0,4,0,0,0,53,199,27,6,16,38,22,24,92,79,234,34,2,5,40,0,0,,65,7,27,97,2,0,R
87b61c1d72232a84,154a6b3ffae264cd,Leonardo Santos,9c65736747ca92ec,0,23,70,32,23,70,33,0,1,0,0,0,9,47,19,7,16,44,7,7,100,22,69,32,1,1,100,0,0,,39,30,30,95,4,0,R
50935ae1627fc89b,e18012194473e8b0,Renan Barao,2c99576fefe53c7c,0,64,151,42,64,152,42,3,3,100,0,89,27,98,28,14,22,64,23,31,74,58,142,41,6,9,67,0,0,,42,21,35,90,9,0,R
76c5f66afe6ab192,e18012194473e8b0,Cristiane Justino,634bb0de2eb043b4,0,84,127,66,100,144,69,2,2,100,0,344,49,85,57,32,39,82,3,3,100,26,46,56,31,38,82,27,43,63,58,38,3,30,36,32,R
5c5ed0416e881faf,e18012194473e8b0,Roy Nelson,3f7c14c7eca7195d,1,36,66,54,38,68,56,0,1,0,0,92,25,54,46,4,5,80,7,7,100,20,48,42,11,13,85,5,5,100,69,11,19,55,30,13,R
66b8f3426f36fdf7,e18012194473e8b0,Thiago Santos,dea070ed4a2a8281,0,2,9,22,4,11,36,0,0,,0,65,1,8,12,1,1,100,0,0,,1,8,12,0,0,,1,1,100,50,50,0,50,0,50,R
845907142e023077,e18012194473e8b0,Francisco Trinaldo,a8283a4f415e1eb9,0,32,67,47,42,85,49,1,3,33,0,261,16,48,33,13,16,81,3,3,100,20,51,39,7,11,64,5,5,100,50,40,9,62,21,15,R
c29b63d6cd2ba413,e18012194473e8b0,Godofredo Pepey,fa37628269132d1a,0,24,39,61,27,43,63,1,2,50,2,94,22,36,61,2,3,67,0,0,,14,26,54,10,11,91,0,2,0,91,8,0,58,41,0,R
6f2a4a2f769eb9e3,e18012194473e8b0,Gilbert Burns,23024fdfc966410a,0,46,122,37,46,122,38,1,4,25,0,0,24,94,26,13,15,87,9,13,69,40,112,36,5,9,56,1,1,100,52,28,19,86,10,2,R
0408a452fb5c3e14,e18012194473e8b0,Rani Yahya,94527830000ab715,0,10,18,55,19,28,68,7,11,63,1,425,4,11,36,2,2,100,4,5,80,9,17,53,1,1,100,0,0,,40,20,40,90,10,0,R
39c16381a9722735,e18012194473e8b0,Jussier Formiga,b102c26727306ab6,0,8,34,23,55,90,61,1,3,33,2,547,2,27,7,2,3,67,4,4,100,6,32,19,1,1,100,1,1,100,25,25,50,75,12,12,R
0e9b7e682e0a79f1,e18012194473e8b0,Erick Silva,5866fc86183a9fb8,1,55,116,47,62,125,50,0,0,,2,191,41,98,42,8,12,67,6,6,100,36,79,46,2,3,67,17,34,50,74,14,10,65,3,30,R
1afa8d6ae4d8a5b2,e18012194473e8b0,Alan Patrick,cd7763bcadb5d4c8,0,7,12,58,60,75,80,5,8,62,1,732,7,11,64,0,1,0,0,0,,3,6,50,0,0,,4,6,67,100,0,0,42,0,57,R
5948876f1d80c21a,e18012194473e8b0,Vicente Luque,6d4b63c767106d3a,1,11,22,50,11,22,50,0,0,,0,1,11,22,50,0,0,,0,0,,8,18,44,3,4,75,0,0,,100,0,0,72,27,0,R
692241119228cc82,d6455cb4bee503ce,Dustin Poirier,029eaff01e6bb8f0,0,6,12,50,6,12,50,0,0,,0,0,4,9,44,0,0,,2,3,67,6,12,50,0,0,,0,0,,66,0,33,100,0,0,R
fae3f395669b7285,e18012194473e8b0,Glaico Franca Moreira,00a3ff40c4b2cf21,0,43,102,42,71,133,53,0,0,,0,3,42,98,43,1,4,25,0,0,,15,68,22,27,33,82,1,1,100,97,2,0,34,62,2,R
f4cdc944e27c2cd2,d6455cb4bee503ce,Uriah Hall,65578a75fa7900e3,0,1,3,33,4,6,67,0,0,,0,0,0,2,0,1,1,100,0,0,,1,3,33,0,0,,0,0,,0,100,0,100,0,0,R
144b0c1dd6c909f3,d6455cb4bee503ce,Chris Wade,c8097968da5e5f13,0,5,17,29,42,61,69,0,0,,2,245,2,9,22,0,5,0,3,3,100,3,13,23,0,0,,2,4,50,40,0,60,60,0,40,R
0596fc5eba5c1fe0,d6455cb4bee503ce,Evan Dunham,e5c9de15bb58b1c6,0,144,279,51,185,330,56,3,9,33,2,421,132,262,50,12,17,71,0,0,,116,242,48,14,16,88,14,21,67,91,8,0,80,9,9,R
054f1423ba7c121e,d6455cb4bee503ce,Roan Carneiro,1c86754617d9813a,0,33,70,47,43,80,54,2,6,33,0,157,24,59,41,7,9,78,2,2,100,28,65,43,5,5,100,0,0,,72,21,6,84,15,0,R
4f6f7f1ad8954bb6,d6455cb4bee503ce,Gabriel Benitez,436f970c9ea9169c,1,39,101,38,39,101,39,0,0,,1,17,21,75,28,4,9,44,14,17,82,31,91,34,2,3,67,6,7,86,53,10,35,79,5,15,R
00b7497b02b3b2bb,d6455cb4bee503ce,Chas Skelly,4bd6b4800070b069,0,1,1,100,1,1,100,0,0,,1,11,0,0,,1,1,100,0,0,,1,1,100,0,0,,0,0,,0,100,0,100,0,0,R
4df1d3183929d021,d6455cb4bee503ce,Augusto Montano,94508d80e1f885fc,0,67,149,44,72,154,47,0,0,,0,0,12,77,16,7,16,44,48,56,86,67,149,45,0,0,,0,0,,17,10,71,100,0,0,R
c87d2569da8d4305,d6455cb4bee503ce,Antonio Carlos Junior,52e76bb4b3e852f3,0,32,60,53,94,142,66,7,14,50,1,613,24,47,51,6,11,55,2,2,100,13,38,34,1,2,50,18,20,90,75,18,6,40,3,56,R
30b33d032605c885,d6455cb4bee503ce,Erick Montano,8163cd7de0342652,0,21,41,51,60,87,69,2,8,25,0,314,11,25,44,1,5,20,9,11,82,9,26,35,8,9,89,4,6,67,52,4,42,42,38,19,R
187681b2843174b5,d6455cb4bee503ce,Jose Quinonez,36549928f90f1d36,2,56,131,42,76,159,48,5,7,71,0,276,39,98,40,15,31,48,2,2,100,43,105,41,5,10,50,8,16,50,69,26,3,76,8,14,R
8793208907eca67f,a196332ee4aa8a82,John Lineker,c268b2cfebccf652,0,93,322,28,94,323,28,0,0,,0,0,47,223,21,35,84,42,11,15,73,83,300,28,10,22,45,0,0,,50,37,11,89,10,0,R
96adba2273a13f46,d6455cb4bee503ce,Alejandro Perez,80daefbed11ce998,0,61,167,36,68,174,39,1,3,33,0,58,43,144,30,3,3,100,15,20,75,52,147,35,4,10,40,5,10,50,70,4,24,85,6,8,R
b43dfe6743160a66,a196332ee4aa8a82,Louis Smolka,d2bc285ead803db0,0,7,13,53,17,23,74,1,1,100,0,18,6,12,50,1,1,100,0,0,,2,8,25,0,0,,5,5,100,85,14,0,28,0,71,R
21b361d723fcf3cd,a196332ee4aa8a82,Joshua Burkman,6da99156486ed6c2,0,47,126,37,50,129,39,1,4,25,0,76,12,74,16,8,19,42,27,33,82,42,120,35,5,6,83,0,0,,25,17,57,89,10,0,R
3a8cc4cda195d758,a196332ee4aa8a82,Will Brooks,b6e6c3b1dcaae0a1,0,16,17,94,29,37,78,4,8,50,0,224,2,2,100,9,10,90,5,5,100,5,5,100,9,10,90,2,2,100,12,56,31,31,56,12,R
a27a9b7b8194e8fc,a196332ee4aa8a82,Henrique da Silva,b0bd0c5425668b8f,0,44,76,57,53,85,62,0,0,,1,171,17,44,39,23,27,85,4,5,80,25,49,51,16,20,80,3,7,43,38,52,9,56,36,6,R
412735f3e0b66ea6,a196332ee4aa8a82,Shamil Abdurakhimov,2f5cbecbbe18bac4,0,47,128,36,52,135,39,1,8,12,0,43,21,91,23,6,10,60,20,27,74,39,108,36,7,16,44,1,4,25,44,12,42,82,14,2,R
11b369120409d2aa,a196332ee4aa8a82,Hacran Dias,ed209f6618c82e41,0,25,69,36,46,91,51,4,13,30,1,333,20,60,33,2,6,33,3,3,100,20,60,33,1,2,50,4,7,56,80,8,12,80,4,16,R
958f6e5b79ff8c33,a196332ee4aa8a82,Keita Nakamura,65ddc8a9ac4e8531,0,24,58,41,64,113,56,5,6,83,0,461,21,53,40,3,5,60,0,0,,16,46,35,3,5,60,5,7,71,87,12,0,66,12,20,R
1cca8ba792f1e1d9,a196332ee4aa8a82,Jonathan Wilson,cd01f0b768a32475,0,30,78,38,32,80,40,0,0,,0,25,21,69,30,6,6,100,3,3,100,30,74,41,0,4,0,0,0,,70,20,10,100,0,0,R
ba7250ef080d1603,a196332ee4aa8a82,Nate Marquardt,a8e6a69796280f17,1,24,39,61,48,65,74,2,2,100,0,300,11,22,50,9,11,82,4,6,67,19,33,57,1,2,50,4,4,100,45,37,16,79,4,16,R
4efbd869aa0211d2,a196332ee4aa8a82,Cody East,5713c1d2fac539ac,0,21,47,44,40,68,59,3,3,100,0,25,17,43,40,0,0,,4,4,100,15,38,39,4,5,80,2,4,50,80,0,19,71,19,9,R
19df0d0cb1269fa7,2dc7f1762dc0a7ef,Stipe Miocic,d28dee5c705991df,0,34,60,56,34,60,56,1,1,100,0,21,31,55,56,3,5,60,0,0,,16,36,44,6,9,67,12,15,80,91,8,0,47,17,35,R
98e3b4d05ecc36a2,a196332ee4aa8a82,Kelly Faszholz,9c42a0de8e012870,0,44,104,42,113,178,63,0,1,0,0,45,26,79,33,14,21,67,4,4,100,30,79,38,11,18,61,3,7,43,59,31,9,68,25,6,R
409bcfacb259999a,2dc7f1762dc0a7ef,Fabricio Werdum,492b202d2064e7a9,1,84,142,59,107,166,64,0,3,0,1,90,41,91,45,24,32,75,19,19,100,66,123,54,10,10,100,8,9,89,48,28,22,78,11,9,R
26e6a2705a1e9e72,2dc7f1762dc0a7ef,CM Punk,a8c9d16fe2a14d72,0,0,1,0,6,8,75,0,0,,0,0,0,1,0,0,0,,0,0,,0,1,0,0,0,,0,0,,33,34,33,33,34,33,R
971d9fa5947a4bb7,2dc7f1762dc0a7ef,Urijah Faber,78114b7199cef90c,0,22,112,19,23,113,20,0,4,0,0,0,11,94,12,5,9,56,6,9,67,19,109,17,3,3,100,0,0,,50,22,27,86,13,0,R
52bc6927e80aca5d,2dc7f1762dc0a7ef,Jessica Andrade,6a1901c62ab3870f,0,20,28,71,44,58,76,2,3,66,1,211,10,18,56,10,10,100,0,0,,2,3,67,6,6,100,12,19,63,50,50,0,10,30,60,R
e9ffcf05270a320a,2dc7f1762dc0a7ef,Jessica Eye,f72465a784c1b084,0,52,199,26,63,210,30,0,0,,0,3,29,164,18,8,16,50,15,19,79,47,191,25,5,8,62,0,0,,55,15,28,90,9,0,R
c8ca99d1adc5448d,2dc7f1762dc0a7ef,Brad Tavares,0c6d9ea8306c029e,0,46,100,46,58,112,52,0,0,,0,120,21,65,32,9,16,56,16,19,84,30,79,38,15,20,75,1,1,100,45,19,34,65,32,2,R
9b1386a28b81bcd5,2dc7f1762dc0a7ef,Nik Lentz,6fb1ba67bef41b37,0,38,50,76,80,97,82,5,6,83,1,439,32,43,74,5,5,100,1,2,50,10,19,53,2,2,100,26,29,90,84,13,2,26,5,68,R
5d5abb5dade718de,2dc7f1762dc0a7ef,Drew Dober,519e4fe37ce9ff75,1,20,41,48,23,45,51,0,1,0,0,10,14,34,41,2,3,67,4,4,100,15,29,52,4,10,40,1,2,50,70,10,20,75,20,5,R
0549b655619774c5,2b4faacc16d66898,Alexander Gustafsson,3c6976f8182d9527,0,50,100,50,139,201,69,4,5,80,0,643,43,92,47,3,3,100,4,5,80,15,57,26,2,2,100,33,41,80,86,6,8,30,4,66,R
a3b972117a3998ee,2b4faacc16d66898,Andrei Arlovski,3738e68d2261e60f,0,38,62,61,51,77,66,1,2,50,0,144,22,46,48,11,11,100,5,5,100,19,39,49,16,20,80,3,3,100,57,28,13,50,42,7,R
1c85f793ea4f9caa,2dc7f1762dc0a7ef,Yancy Medeiros,813550bc53b15fb0,2,17,57,29,17,57,30,0,0,,1,16,10,46,22,3,7,43,4,4,100,17,54,31,0,2,0,0,1,0,58,17,23,100,0,0,R
5237736e6b37c609,2b4faacc16d66898,Ryan Bader,c0ab242c40decc55,1,13,34,38,15,36,42,0,1,0,0,2,12,31,39,1,3,33,0,0,,13,34,38,0,0,,0,0,,92,7,0,100,0,0,R
d6389fa434e86916,2b4faacc16d66898,Jessin Ayari,6eaec40f724852f4,0,70,172,40,72,174,41,0,3,0,0,12,48,135,36,8,20,40,14,17,82,65,164,40,5,8,62,0,0,,68,11,20,92,7,0,R
31dd8b5d6444f19b,2b4faacc16d66898,Nick Hein,2816ced060a21be3,0,20,76,26,48,106,45,2,5,40,0,7,12,55,22,8,19,42,0,2,0,18,72,25,2,4,50,0,0,,60,40,0,90,10,0,R
69ecd4aa5a550f7b,2b4faacc16d66898,Peter Sobotta,1fcfc3709fe58151,1,38,76,50,83,127,65,3,5,60,1,622,28,65,43,5,6,83,5,5,100,21,44,48,0,0,,17,32,53,73,13,13,55,0,44,R
bd887c173d3050bf,2b4faacc16d66898,Ashlee Evans-Smith,fc6e681bf6658faf,0,73,115,63,114,162,70,2,5,40,0,361,41,78,53,27,31,87,5,6,83,11,38,28,29,35,83,33,42,79,56,36,6,15,39,45,R
ddb4376695f115b9,2b4faacc16d66898,Jarjis Danho,8614b7134913f5d5,0,52,98,53,72,126,56,1,5,20,0,219,43,84,51,9,14,64,0,0,,33,71,46,13,21,62,6,6,100,82,17,0,63,25,11,R
f24144fbe9e32c10,2b4faacc16d66898,Taylor Lapilus,8b1ed83b02303075,0,63,146,43,84,168,50,0,0,,0,57,49,130,38,12,14,86,2,2,100,38,115,33,21,26,81,4,5,80,77,19,3,60,33,6,R
d38cd293a0c3fdfd,2b4faacc16d66898,Scott Askham,06827d70c53ff0d9,0,37,106,34,49,120,41,0,3,0,2,105,8,62,13,21,33,64,8,11,73,23,83,28,13,22,59,1,1,100,21,56,21,62,35,2,R
f19d1c8ca5660240,cfbccfed4e4796fe,Demian Maia,427b5953ac8e3a27,0,1,1,100,5,5,100,1,1,100,1,79,1,1,100,0,0,,0,0,,0,0,,0,0,,1,1,100,100,0,0,0,0,100,R
51d3be5e8aee5cd9,cfbccfed4e4796fe,Anthony Pettis,cbb682f5fcc44bfc,0,53,87,60,77,114,68,0,0,,1,191,41,67,61,12,20,60,0,0,,35,53,66,0,1,0,18,33,55,77,22,0,66,0,33,R
c5c1deb1607f69b4,2b4faacc16d66898,Rustam Khabilov,9b7694d064a8a0ad,0,24,82,29,49,111,44,2,10,20,0,232,12,62,19,1,5,20,11,15,73,18,71,25,0,3,0,6,8,75,50,4,45,75,0,25,R
0bf8bb9b4ef329f9,cfbccfed4e4796fe,Paige VanZant,4d5197f331c47290,1,25,63,39,27,65,42,0,0,,0,14,14,38,37,4,12,33,7,13,54,15,45,33,3,7,43,7,11,64,56,16,28,60,12,28,R
e15b393a27c07043,cfbccfed4e4796fe,Joe Lauzon,3bad7ef643840f67,0,54,136,39,92,177,52,3,4,75,1,371,46,123,37,7,10,70,1,3,33,35,111,32,7,10,70,12,15,80,85,12,1,64,12,22,R
70ab91b37be75408,cfbccfed4e4796fe,Sam Alvey,d156513a19acf856,2,59,114,51,70,125,56,0,0,,0,32,36,88,41,13,15,87,10,11,91,29,72,40,17,19,89,13,23,56,61,22,16,49,28,22,R
df33799f117000cb,cfbccfed4e4796fe,Enrique Barzola,be0b310a12eb80b4,0,55,165,33,56,168,33,1,9,11,0,18,31,136,23,17,22,77,7,7,100,47,155,30,8,10,80,0,0,,56,30,12,85,14,0,R
f8df4cb5f22656c0,cfbccfed4e4796fe,Garreth McLellan,f215cfbd4ba3c270,0,57,139,41,88,179,49,2,8,25,0,223,27,89,30,23,40,56,7,10,70,36,112,32,21,27,78,0,0,,47,40,12,63,36,0,R
f7114bf73eec4022,cfbccfed4e4796fe,Jeremy Kennedy,68f6e96c5fa6e044,0,27,71,38,43,94,46,5,14,35,0,671,16,51,31,8,15,53,3,5,60,15,45,33,11,23,48,1,3,33,59,29,11,55,40,3,R
c64537874352793a,cfbccfed4e4796fe,Shane Campbell,784285b7ae7dd85f,0,9,13,69,10,14,71,0,0,,0,0,1,4,25,1,2,50,7,7,100,8,12,67,1,1,100,0,0,,11,11,77,88,11,0,R
