fight_id,event_id,fighter_id,fighter_name,corner,division,title_fight,finish_round,match_time_sec,mins,win,finish_win,kd_pm,sig_att_pm,sig_land_pm,td_att_pm,td_land_pm,sub_att_pm,ctrl_sec_pm
a337e11f80a75b7d,6810d8d2dd557cf9,c13042265355a290,Kwan Ho Kwak,B,bantamweight,0,3,300,5.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.8
b80ef7cdc36ab48b,4956f60b7fa57c1a,4a28cb716c19157a,Stephen Thompson,B,welterweight,1,5,300,5.0,0,0,0.0,0.0,0.0,0.2,0.0,0.0,29.6
1d7015553debd1c8,4956f60b7fa57c1a,f4c49976c75c5ab2,Conor McGregor,B,lightweight,1,2,184,3.06666666666667,1,1,0.978260869565217,0.0,0.0,0.0,0.0,0.0,17.6086956521739
4403857f545ede75,4956f60b7fa57c1a,d7c3816669784109,Karolina Kowalkiewicz,B,women's strawweight,1,5,300,5.0,0,0,0.0,0.0,0.0,0.2,0.0,0.0,42.8
f37d18b5c35145bf,4956f60b7fa57c1a,f77c68bb4be8516d,Yoel Romero,B,middleweight,0,3,24,0.4,1,1,2.5,0.0,0.0,7.5,5.0,0.0,280.0
9c4cbd0546d03f6b,4956f60b7fa57c1a,18968f97ad34f15c,Jeremy Stephens,B,featherweight,0,3,300,5.0,0,0,0.2,0.0,0.0,0.0,0.0,0.0,0.8
c26806c2d554e50c,4956f60b7fa57c1a,511e82663651438d,Michael Johnson,B,lightweight,0,3,151,2.51666666666667,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9ebfd601c43b89b3,4956f60b7fa57c1a,fc169c387b4b465d,Raquel Pennington,B,women's bantamweight,0,3,300,5.0,1,0,0.0,0.0,0.0,0.2,0.2,0.0,81.4
8172d8d996335d0a,4956f60b7fa57c1a,c80095f6092271a7,Tim Boetsch,B,middleweight,0,1,202,3.36666666666667,1,1,0.297029702970297,0.0,0.0,0.0,0.0,0.0,1.18811881188119
ef80a6eea892c296,4956f60b7fa57c1a,31ee470ef5dc8d7f,Thiago Alves,B,catch weight,0,3,300,5.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.4
14477908199435e1,4956f60b7fa57c1a,b1b0729d27936f2f,Belal Muhammad,B,welterweight,0,1,79,1.31666666666667,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
706228ddb6076b3f,4956f60b7fa57c1a,e872e9a9a902c045,Katlyn Cerminara,B,women's bantamweight,0,3,300,5.0,0,0,0.2,0.0,0.0,0.0,0.0,0.0,2.0
