fight_key,fighter,opponent,event_date,weight_class,method,finish_round,finish_time,scraped_at,is_decision,is_ko_tko,is_submission,kd_avg_3,kd_sum_3,sig_landed_avg_3,sig_landed_sum_3,sig_attempted_avg_3,sig_attempted_sum_3,sig_pct_avg_3,sig_pct_sum_3,tot_landed_avg_3,tot_landed_sum_3,tot_attempted_avg_3,tot_attempted_sum_3,td_landed_avg_3,td_landed_sum_3,td_attempted_avg_3,td_attempted_sum_3,td_pct_avg_3,td_pct_sum_3,sub_attempts_avg_3,sub_attempts_sum_3,passes_avg_3,passes_sum_3,reversals_avg_3,reversals_sum_3,head_landed_avg_3,head_landed_sum_3,head_attempted_avg_3,head_attempted_sum_3,body_landed_avg_3,body_landed_sum_3,body_attempted_avg_3,body_attempted_sum_3,leg_landed_avg_3,leg_landed_sum_3,leg_attempted_avg_3,leg_attempted_sum_3,dist_landed_avg_3,dist_landed_sum_3,dist_attempted_avg_3,dist_attempted_sum_3,clinch_landed_avg_3,clinch_landed_sum_3,clinch_attempted_avg_3,clinch_attempted_sum_3,ground_landed_avg_3,ground_landed_sum_3,ground_attempted_avg_3,ground_attempted_sum_3,opp_kd_avg_3,opp_kd_sum_3,opp_sig_landed_avg_3,opp_sig_landed_sum_3,opp_sig_attempted_avg_3,opp_sig_attempted_sum_3,opp_td_landed_avg_3,opp_td_landed_sum_3,opp_td_attempted_avg_3,opp_td_attempted_sum_3,opp_sub_attempts_avg_3,opp_sub_attempts_sum_3,opp_passes_avg_3,opp_passes_sum_3,opp_reversals_avg_3,opp_reversals_sum_3
sports-statistics.com|ufc|ufc-fight-statistics|ufc-325-volkanovski-vs-lopes-2|sulangrangbo-v-lawrence-lui,Lawrence Lui,Sulangrangbo,,,Decision - Split,3,5:00,2026-03-01 02:38:46,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-324-gaethje-vs-pimblett|justin-gaethje-v-paddy-pimblett,Justin Gaethje,Paddy Pimblett,"January 24, 2026",,Decision - Unanimous,5,5:00,2026-03-01 02:38:49,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-324-gaethje-vs-pimblett|justin-gaethje-v-paddy-pimblett,Paddy Pimblett,Justin Gaethje,"January 24, 2026",,Decision - Unanimous,5,5:00,2026-03-01 02:38:49,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-324-gaethje-vs-pimblett|waldo-cortes-acosta-v-derrick-lewis,Waldo Cortes Acosta,Derrick Lewis,"January 24, 2026",Heavyweight,KO/TKO,2,3:14,2026-03-01 02:38:53,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-324-gaethje-vs-pimblett|waldo-cortes-acosta-v-derrick-lewis,Derrick Lewis,Waldo Cortes Acosta,"January 24, 2026",Heavyweight,KO/TKO,2,3:14,2026-03-01 02:38:53,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-324-gaethje-vs-pimblett|natalia-silva-v-rose-namajunas,Natalia Silva,Rose Namajunas,"January 24, 2026",Flyweight,Decision - Unanimous,3,5:00,2026-03-01 02:38:56,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-324-gaethje-vs-pimblett|natalia-silva-v-rose-namajunas,Rose Namajunas,Natalia Silva,"January 24, 2026",Flyweight,Decision - Unanimous,3,5:00,2026-03-01 02:38:56,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-324-gaethje-vs-pimblett|arnold-allen-v-jean-silva,Arnold Allen,Jean Silva,"January 24, 2026",Featherweight,Decision - Unanimous,3,5:00,2026-03-01 02:38:58,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-324-gaethje-vs-pimblett|arnold-allen-v-jean-silva,Jean Silva,Arnold Allen,"January 24, 2026",Featherweight,Decision - Unanimous,3,5:00,2026-03-01 02:38:58,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-324-gaethje-vs-pimblett|umar-nurmagomedov-v-deiveson-figueiredo,Umar Nurmagomedov,Deiveson Figueiredo,"January 24, 2026",Bantamweight,Decision - Unanimous,3,5:00,2026-03-01 02:39:01,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-324-gaethje-vs-pimblett|umar-nurmagomedov-v-deiveson-figueiredo,Deiveson Figueiredo,Umar Nurmagomedov,"January 24, 2026",Bantamweight,Decision - Unanimous,3,5:00,2026-03-01 02:39:01,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-324-gaethje-vs-pimblett|ateba-gautier-v-andrey-pulyaev,Ateba Gautier,Andrey Pulyaev,"January 24, 2026",Middleweight,Decision - Unanimous,3,5:00,2026-03-01 02:39:03,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-324-gaethje-vs-pimblett|ateba-gautier-v-andrey-pulyaev,Andrey Pulyaev,Ateba Gautier,"January 24, 2026",Middleweight,Decision - Unanimous,3,5:00,2026-03-01 02:39:03,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-324-gaethje-vs-pimblett|nikita-krylov-v-modestas-bukauskas,Nikita Krylov,Modestas Bukauskas,"January 24, 2026",Heavyweight,KO/TKO,3,4:57,2026-03-01 02:39:04,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-324-gaethje-vs-pimblett|nikita-krylov-v-modestas-bukauskas,Modestas Bukauskas,Nikita Krylov,"January 24, 2026",Heavyweight,KO/TKO,3,4:57,2026-03-01 02:39:04,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-324-gaethje-vs-pimblett|alex-perez-v-charles-johnson,Alex Perez,Charles Johnson,"January 24, 2026",Flyweight,KO/TKO,1,3:16,2026-03-01 02:39:06,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-324-gaethje-vs-pimblett|alex-perez-v-charles-johnson,Charles Johnson,Alex Perez,"January 24, 2026",Flyweight,KO/TKO,1,3:16,2026-03-01 02:39:06,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-324-gaethje-vs-pimblett|josh-hokit-v-denzel-freeman,Josh Hokit,Denzel Freeman,"January 24, 2026",Heavyweight,KO/TKO,1,4:59,2026-03-01 02:39:09,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-324-gaethje-vs-pimblett|josh-hokit-v-denzel-freeman,Denzel Freeman,Josh Hokit,"January 24, 2026",Heavyweight,KO/TKO,1,4:59,2026-03-01 02:39:09,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-324-gaethje-vs-pimblett|adam-fugitt-v-ty-miller,Adam Fugitt,Ty Miller,"January 24, 2026",Welterweight,KO/TKO,1,4:59,2026-03-01 02:39:11,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-324-gaethje-vs-pimblett|adam-fugitt-v-ty-miller,Ty Miller,Adam Fugitt,"January 24, 2026",Welterweight,KO/TKO,1,4:59,2026-03-01 02:39:11,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-royval-vs-kape|brandon-royval-v-manel-kape,Brandon Royval,Manel Kape,"December 13, 2025",Flyweight,KO/TKO,1,3:18,2026-03-01 02:39:14,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-royval-vs-kape|brandon-royval-v-manel-kape,Manel Kape,Brandon Royval,"December 13, 2025",Flyweight,KO/TKO,1,3:18,2026-03-01 02:39:14,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-royval-vs-kape|giga-chikadze-v-kevin-vallejos,Giga Chikadze,Kevin Vallejos,"December 13, 2025",Featherweight,KO/TKO,2,1:29,2026-03-01 02:39:17,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-royval-vs-kape|giga-chikadze-v-kevin-vallejos,Kevin Vallejos,Giga Chikadze,"December 13, 2025",Featherweight,KO/TKO,2,1:29,2026-03-01 02:39:17,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-royval-vs-kape|cesar-almeida-v-cezary-oleksiejczuk,Cesar Almeida,Cezary Oleksiejczuk,"December 13, 2025",Middleweight,Decision - Unanimous,3,5:00,2026-03-01 02:39:20,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-royval-vs-kape|cesar-almeida-v-cezary-oleksiejczuk,Cezary Oleksiejczuk,Cesar Almeida,"December 13, 2025",Middleweight,Decision - Unanimous,3,5:00,2026-03-01 02:39:20,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-royval-vs-kape|melquizael-costa-v-morgan-charriere,Melquizael Costa,Morgan Charriere,"December 13, 2025",Featherweight,KO/TKO,1,1:14,2026-03-01 02:39:21,0,1,0,1.0,1.0,19.0,19.0,40.0,40.0,47.5,47.5,26.0,26.0,48.0,48.0,1.0,1.0,1.0,1.0,100.0,100.0,0.0,0.0,,,0.0,0.0,9.0,9.0,26.0,26.0,7.0,7.0,9.0,9.0,3.0,3.0,5.0,5.0,13.0,13.0,29.0,29.0,4.0,4.0,5.0,5.0,2.0,2.0,6.0,6.0,0.0,0.0,7.0,7.0,11.0,11.0,1.0,1.0,3.0,3.0,0.0,0.0,,,0.0,0.0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-royval-vs-kape|melquizael-costa-v-morgan-charriere,Morgan Charriere,Melquizael Costa,"December 13, 2025",Featherweight,KO/TKO,1,1:14,2026-03-01 02:39:21,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-royval-vs-kape|king-green-v-lance-gibson-jr,King Green,Lance Gibson Jr,"December 13, 2025",,Decision - Split,3,5:00,2026-03-01 02:39:27,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-royval-vs-kape|king-green-v-lance-gibson-jr,Lance Gibson Jr,King Green,"December 13, 2025",,Decision - Split,3,5:00,2026-03-01 02:39:27,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-royval-vs-kape|neil-magny-v-yaroslav-amosov,Neil Magny,Yaroslav Amosov,"December 13, 2025",Welterweight,Submission,1,3:14,2026-03-01 02:39:30,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-royval-vs-kape|neil-magny-v-yaroslav-amosov,Yaroslav Amosov,Neil Magny,"December 13, 2025",Welterweight,Submission,1,3:14,2026-03-01 02:39:30,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-royval-vs-kape|joanderson-brito-v-isaac-thomson,Joanderson Brito,Isaac Thomson,"December 13, 2025",Featherweight,Decision - Unanimous,3,5:00,2026-03-01 02:39:34,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-royval-vs-kape|joanderson-brito-v-isaac-thomson,Isaac Thomson,Joanderson Brito,"December 13, 2025",Featherweight,Decision - Unanimous,3,5:00,2026-03-01 02:39:34,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-royval-vs-kape|sean-sharaf-v-steven-asplund,Sean Sharaf,Steven Asplund,"December 13, 2025",Heavyweight,KO/TKO,2,3:49,2026-03-01 02:39:37,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-royval-vs-kape|sean-sharaf-v-steven-asplund,Steven Asplund,Sean Sharaf,"December 13, 2025",Heavyweight,KO/TKO,2,3:49,2026-03-01 02:39:37,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-royval-vs-kape|melissa-croden-v-luana-santos,Melissa Croden,Luana Santos,"December 13, 2025",Bantamweight,Decision - Unanimous,3,5:00,2026-03-01 02:39:39,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-royval-vs-kape|melissa-croden-v-luana-santos,Luana Santos,Melissa Croden,"December 13, 2025",Bantamweight,Decision - Unanimous,3,5:00,2026-03-01 02:39:39,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-royval-vs-kape|allen-frye-jr-v-guilherme-pat,Allen Frye Jr,Guilherme Pat,"December 13, 2025",Heavyweight,Decision - Unanimous,3,5:00,2026-03-01 02:39:42,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-royval-vs-kape|allen-frye-jr-v-guilherme-pat,Guilherme Pat,Allen Frye Jr,"December 13, 2025",Heavyweight,Decision - Unanimous,3,5:00,2026-03-01 02:39:42,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-royval-vs-kape|jamey-lyn-horth-v-tereza-bleda,Jamey Lyn Horth,Tereza Bleda,"December 13, 2025",Flyweight,KO/TKO,1,2:05,2026-03-01 02:39:45,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-royval-vs-kape|jamey-lyn-horth-v-tereza-bleda,Tereza Bleda,Jamey Lyn Horth,"December 13, 2025",Flyweight,KO/TKO,1,2:05,2026-03-01 02:39:45,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-323-dvalishvili-vs-yan-2|merab-dvalishvili-v-petr-yan,Merab Dvalishvili,Petr Yan,"December 06, 2025",,Decision - Unanimous,5,5:00,2026-03-01 02:39:46,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-323-dvalishvili-vs-yan-2|merab-dvalishvili-v-petr-yan,Petr Yan,Merab Dvalishvili,"December 06, 2025",,Decision - Unanimous,5,5:00,2026-03-01 02:39:46,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-323-dvalishvili-vs-yan-2|alexandre-pantoja-v-joshua-van,Alexandre Pantoja,Joshua Van,"December 06, 2025",,KO/TKO,1,0:26,2026-03-01 02:39:48,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-323-dvalishvili-vs-yan-2|alexandre-pantoja-v-joshua-van,Joshua Van,Alexandre Pantoja,"December 06, 2025",,KO/TKO,1,0:26,2026-03-01 02:39:48,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-323-dvalishvili-vs-yan-2|brandon-moreno-v-tatsuro-taira,Brandon Moreno,Tatsuro Taira,"December 06, 2025",Flyweight,KO/TKO,2,2:24,2026-03-01 02:39:51,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-323-dvalishvili-vs-yan-2|brandon-moreno-v-tatsuro-taira,Tatsuro Taira,Brandon Moreno,"December 06, 2025",Flyweight,KO/TKO,2,2:24,2026-03-01 02:39:51,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-323-dvalishvili-vs-yan-2|henry-cejudo-v-payton-talbott,Henry Cejudo,Payton Talbott,"December 06, 2025",Bantamweight,Decision - Unanimous,3,5:00,2026-03-01 02:39:53,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-323-dvalishvili-vs-yan-2|henry-cejudo-v-payton-talbott,Payton Talbott,Henry Cejudo,"December 06, 2025",Bantamweight,Decision - Unanimous,3,5:00,2026-03-01 02:39:53,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-323-dvalishvili-vs-yan-2|jan-blachowicz-v-bogdan-guskov,Jan Blachowicz,Bogdan Guskov,"December 06, 2025",Heavyweight,Decision - Majority,3,5:00,2026-03-01 02:39:55,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-323-dvalishvili-vs-yan-2|jan-blachowicz-v-bogdan-guskov,Bogdan Guskov,Jan Blachowicz,"December 06, 2025",Heavyweight,Decision - Majority,3,5:00,2026-03-01 02:39:55,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-323-dvalishvili-vs-yan-2|grant-dawson-v-manuel-torres,Grant Dawson,Manuel Torres,"December 06, 2025",Lightweight,KO/TKO,1,2:25,2026-03-01 02:39:58,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-323-dvalishvili-vs-yan-2|grant-dawson-v-manuel-torres,Manuel Torres,Grant Dawson,"December 06, 2025",Lightweight,KO/TKO,1,2:25,2026-03-01 02:39:58,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-statistics.com|ufc|ufc-fight-statistics|ufc-323-dvalishvili-vs-yan-2|terrance-mckinney-v-chris-duncan,Terrance Mckinney,Chris Duncan,"December 06, 2025",Lightweight,Submission,1,2:30,2026-03-01 02:40:00,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
