fight_id,event_id,division,title_fight,method,finish_round,match_time_sec,total_rounds,referee,r_id,b_id,winner_id,winner
19df0d0cb1269fa7,2dc7f1762dc0a7ef,heavyweight,1,KO/TKO,1,267,5,Marc Goddard,d28dee5c705991df,b4ad3a06ee4d660c,d28dee5c705991df,Stipe Miocic
98e3b4d05ecc36a2,a196332ee4aa8a82,women's bantamweight,0,Decision - Split,3,300,3,Dan Miragliotta,9c42a0de8e012870,b9706f80d005036c,b9706f80d005036c,Ketlen Vieira
409bcfacb259999a,2dc7f1762dc0a7ef,heavyweight,0,Decision - Unanimous,3,300,3,Gary Copeland,492b202d2064e7a9,3236bf606fe9fa5b,492b202d2064e7a9,Fabricio Werdum
26e6a2705a1e9e72,2dc7f1762dc0a7ef,welterweight,0,Submission,1,134,3,Keith Peterson,a8c9d16fe2a14d72,9e50097a89442158,9e50097a89442158,Mickey Gall
971d9fa5947a4bb7,2dc7f1762dc0a7ef,bantamweight,0,Decision - Unanimous,3,300,3,Gary Copeland,78114b7199cef90c,9c907996820d2d69,9c907996820d2d69,Jimmie Rivera
52bc6927e80aca5d,2dc7f1762dc0a7ef,women's strawweight,0,Submission,1,278,3,Jerry Poe,6a1901c62ab3870f,12f91bfa8f1f723b,6a1901c62ab3870f,Jessica Andrade
e9ffcf05270a320a,2dc7f1762dc0a7ef,women's bantamweight,0,Decision - Split,3,300,3,Marc Goddard,f72465a784c1b084,673ea7dcc786b1b3,673ea7dcc786b1b3,Bethe Correia
c8ca99d1adc5448d,2dc7f1762dc0a7ef,middleweight,0,Decision - Split,3,300,3,Keith Peterson,0c6d9ea8306c029e,0c5c66ddd1886b83,0c6d9ea8306c029e,Brad Tavares
9b1386a28b81bcd5,2dc7f1762dc0a7ef,lightweight,0,KO/TKO,2,257,3,Gary Copeland,6fb1ba67bef41b37,443f60bec7c3c3d5,6fb1ba67bef41b37,Nik Lentz
5d5abb5dade718de,2dc7f1762dc0a7ef,lightweight,0,KO/TKO,1,105,3,Jerry Poe,519e4fe37ce9ff75,e45cfa47f504033a,519e4fe37ce9ff75,Drew Dober
0549b655619774c5,2b4faacc16d66898,light heavyweight,0,Decision - Unanimous,3,300,3,Marc Goddard,3c6976f8182d9527,99df7d0a2a08a8a8,3c6976f8182d9527,Alexander Gustafsson
a3b972117a3998ee,2b4faacc16d66898,heavyweight,0,Submission,3,173,5,Leon Roberts,3738e68d2261e60f,ad3f53c454cbbead,ad3f53c454cbbead,Josh Barnett
1c85f793ea4f9caa,2dc7f1762dc0a7ef,welterweight,0,Submission,2,49,3,Marc Goddard,813550bc53b15fb0,ab850a77a0fa487d,813550bc53b15fb0,Yancy Medeiros
5237736e6b37c609,2b4faacc16d66898,light heavyweight,0,KO/TKO,2,126,3,Neil Hall,c0ab242c40decc55,e9a3aeb207578eea,c0ab242c40decc55,Ryan Bader
d6389fa434e86916,2b4faacc16d66898,welterweight,0,Decision - Split,3,300,3,Marc Goddard,6eaec40f724852f4,0c670b443c3d269f,6eaec40f724852f4,Jessin Ayari
31dd8b5d6444f19b,2b4faacc16d66898,lightweight,0,Decision - Unanimous,3,300,3,Lukasz Bosacki,2816ced060a21be3,9a2d3567abc02e34,2816ced060a21be3,Nick Hein
69ecd4aa5a550f7b,2b4faacc16d66898,welterweight,0,Decision - Unanimous,3,300,3,Leon Roberts,1fcfc3709fe58151,9d19d9e4aa2662e8,1fcfc3709fe58151,Peter Sobotta
bd887c173d3050bf,2b4faacc16d66898,women's bantamweight,0,KO/TKO,3,166,3,Neil Hall,fc6e681bf6658faf,4798e823ada58fe9,fc6e681bf6658faf,Ashlee Evans-Smith
ddb4376695f115b9,2b4faacc16d66898,heavyweight,0,Decision - Majority,3,300,3,Marc Goddard,8614b7134913f5d5,9123c54d0a2b72dd,,
f24144fbe9e32c10,2b4faacc16d66898,bantamweight,0,Decision - Unanimous,3,300,3,Lukasz Bosacki,8b1ed83b02303075,d1e1fdcea7c8a90a,8b1ed83b02303075,Taylor Lapilus
d38cd293a0c3fdfd,2b4faacc16d66898,middleweight,0,Decision - Unanimous,3,300,3,Leon Roberts,06827d70c53ff0d9,0a1942069c9ad6b6,0a1942069c9ad6b6,Jack Hermansson
f19d1c8ca5660240,cfbccfed4e4796fe,welterweight,0,Submission,1,112,5,John McCarthy,427b5953ac8e3a27,f9f07bb5a43535ed,427b5953ac8e3a27,Demian Maia
51d3be5e8aee5cd9,cfbccfed4e4796fe,featherweight,0,Submission,3,109,3,Yves Lavigne,cbb682f5fcc44bfc,07225ba28ae309b6,cbb682f5fcc44bfc,Anthony Pettis
c5c1deb1607f69b4,2b4faacc16d66898,lightweight,0,Decision - Unanimous,3,300,3,Neil Hall,9b7694d064a8a0ad,159da492e000afbf,9b7694d064a8a0ad,Rustam Khabilov
0bf8bb9b4ef329f9,cfbccfed4e4796fe,women's strawweight,0,KO/TKO,2,17,3,Dan Miragliotta,4d5197f331c47290,907e60fd13407e1e,4d5197f331c47290,Paige VanZant
e15b393a27c07043,cfbccfed4e4796fe,lightweight,0,Decision - Split,3,300,3,John McCarthy,3bad7ef643840f67,d1941565abf50b16,d1941565abf50b16,Jim Miller
70ab91b37be75408,cfbccfed4e4796fe,middleweight,0,KO/TKO,2,296,3,Yves Lavigne,d156513a19acf856,8d9586726252dbf7,d156513a19acf856,Sam Alvey
df33799f117000cb,cfbccfed4e4796fe,featherweight,0,Decision - Split,3,300,3,Dan Miragliotta,be0b310a12eb80b4,c5af5750e8bae4f0,c5af5750e8bae4f0,Kyle Bochniak
f8df4cb5f22656c0,cfbccfed4e4796fe,middleweight,0,Decision - Split,3,300,3,Kevin Dornan,f215cfbd4ba3c270,77d7295d1b22c694,77d7295d1b22c694,Alessio Di Chirico
f7114bf73eec4022,cfbccfed4e4796fe,lightweight,0,Decision - Unanimous,3,300,3,Yves Lavigne,68f6e96c5fa6e044,bf9bc96336922271,68f6e96c5fa6e044,Jeremy Kennedy
c64537874352793a,cfbccfed4e4796fe,lightweight,0,KO/TKO,1,73,3,John McCarthy,784285b7ae7dd85f,1b38a2b897f6209c,1b38a2b897f6209c,Felipe Silva
00742aea8da72a35,cfbccfed4e4796fe,lightweight,0,KO/TKO,1,96,3,Kevin Dornan,c03a5022f8439f2a,51e86de150ee8be6,c03a5022f8439f2a,Chad Laprise
c0329bd8d3b302c6,5da4e8dc02e50ac0,light heavyweight,0,KO/TKO,1,13,3,Dan Miragliotta,365fee2da473b177,7ff97850e8c32bda,365fee2da473b177,Anthony Johnson
70f08a4771138817,5da4e8dc02e50ac0,welterweight,0,KO/TKO,1,218,3,John McCarthy,203c957eac95dd87,f2b6fdb20675b11c,f2b6fdb20675b11c,Mike Perry
781f9a642e7a9278,5da4e8dc02e50ac0,welterweight,0,KO/TKO,2,122,3,Herb Dean,5b5307450405abf0,1d00756835ca67c9,1d00756835ca67c9,Donald Cerrone
648396cc751c730d,5da4e8dc02e50ac0,welterweight,0,Decision - Majority,5,300,5,John McCarthy,8355922d564b152c,f4c49976c75c5ab2,f4c49976c75c5ab2,Conor McGregor
dbc72a4092a0b296,5da4e8dc02e50ac0,bantamweight,0,KO/TKO,1,48,3,John McCarthy,d8c7c61b176e3994,48e093ea1f43a053,d8c7c61b176e3994,Cody Garbrandt
6b6680338558bd46,5da4e8dc02e50ac0,women's bantamweight,0,Decision - Unanimous,3,300,3,Herb Dean,fc169c387b4b465d,dcbf01d605681ad1,fc169c387b4b465d,Raquel Pennington
a69a6da9560ed62c,5da4e8dc02e50ac0,welterweight,0,KO/TKO,2,176,3,Herb Dean,4b47e71384a9522f,71f048adbfed5b49,4b47e71384a9522f,Tim Means
d101d2ed58a7cf84,5da4e8dc02e50ac0,featherweight,0,Decision - Unanimous,3,300,3,Mark Smith,02f2a9702ba3d167,4665cbf36b08193b,02f2a9702ba3d167,Artem Lobov
ec067e9c9efd7aa1,5da4e8dc02e50ac0,welterweight,0,KO/TKO,1,248,3,Dan Miragliotta,84b3e7d38f2d2ec5,9450848a71d53776,9450848a71d53776,Lorenz Larkin
ec381753e852cb63,5da4e8dc02e50ac0,women's strawweight,0,Submission,1,274,3,Mark Smith,4a57ebb14315b251,5f179af5fffeb9f6,5f179af5fffeb9f6,Cortney Casey
0294253e4a5b4725,5da4e8dc02e50ac0,welterweight,0,KO/TKO,3,138,3,Mark Smith,dc9572dd6ec74859,b0d6a1d8ac3d563d,dc9572dd6ec74859,Colby Covington
7f3763caa99a3486,72cbe507644a587c,women's strawweight,0,Decision - Split,3,300,3,Blake Grice,47b63240018d5d86,d7c3816669784109,d7c3816669784109,Karolina Kowalkiewicz
41eb39f532e148d9,5da4e8dc02e50ac0,middleweight,0,Submission,1,270,3,Dan Miragliotta,8f2deefe8c5dfb5d,7acbb0972e75281a,7acbb0972e75281a,Marvin Vettori
82d057278298846f,72cbe507644a587c,welterweight,0,KO/TKO,1,106,3,Marc Goddard,31123249b0bbf52e,d81ac739417d7f53,d81ac739417d7f53,Jake Ellenberger
c67e5fec8e1876f0,72cbe507644a587c,welterweight,1,KO/TKO,1,132,5,Dan Miragliotta,f2925e6db404bf1d,effd9de9937996f8,effd9de9937996f8,Tyron Woodley
3cf1d67a20ae1c18,72cbe507644a587c,bantamweight,0,Decision - Unanimous,3,300,3,George Allen,7ea4a9f07df33a45,af62f99eb7606308,af62f99eb7606308,Erik Perez
c8f946610906bffe,72cbe507644a587c,flyweight,0,Decision - Split,3,300,3,Blake Grice,20999e27ddd94bda,0ccab7c889ede9ea,20999e27ddd94bda,Ryan Benoit
ae6fb7829db7ecc7,72cbe507644a587c,light heavyweight,0,KO/TKO,2,40,3,Marc Goddard,1091d4d957141094,06f36cf4bd97ec77,1091d4d957141094,Nikita Krylov
806ee07a1a7042b8,72cbe507644a587c,welterweight,0,Decision - Unanimous,3,300,3,Blake Grice,4f732e58ed907eff,47b9e0e7703a4868,47b9e0e7703a4868,Jorge Masvidal
8495283a56311b4d,72cbe507644a587c,heavyweight,0,KO/TKO,1,14,3,George Allen,c727c7d31c50c4cf,3f11b5d4bd76a6d9,c727c7d31c50c4cf,Anthony Hamilton
8b61a3acdfb007d9,72cbe507644a587c,flyweight,0,Submission,1,109,3,Dan Miragliotta,5aedf14771ca82d2,449c890bd90f3374,5aedf14771ca82d2,Wilson Reis
855338a9a68e4c9f,72cbe507644a587c,welterweight,0,Decision - Majority,3,300,3,George Allen,3f1d23b01c552a13,fcce75a25c14a804,,
0344687c9852b1d2,232c582f29f8f65e,featherweight,0,Decision - Unanimous,3,300,3,John McCarthy,6f242453c91a5af0,b71ce838b01f2cad,6f242453c91a5af0,Dennis Bermudez
570f3407722cc512,232c582f29f8f65e,featherweight,0,Decision - Split,5,300,5,Herb Dean,cbf5e6f231b55443,7aa3d6964eff4877,cbf5e6f231b55443,Yair Rodriguez
787d94246afe18a3,232c582f29f8f65e,welterweight,0,Decision - Unanimous,3,300,3,Herb Dean,6d1bffff14897645,4ba8d454f762005d,6d1bffff14897645,Santiago Ponzinibbio
09c092dc766fa3f9,72cbe507644a587c,lightweight,0,KO/TKO,1,147,3,Marc Goddard,49f78022126bf4a4,d024ed963e8bf7ea,d024ed963e8bf7ea,Damien Brown
78410b48feaba213,232c582f29f8f65e,middleweight,0,Submission,3,178,3,Dan Miragliotta,cfb65863d5099327,6c2030e0a143a94b,cfb65863d5099327,Thales Leites
e35d878ba90d9769,232c582f29f8f65e,middleweight,0,Decision - Unanimous,3,300,3,Dan Miragliotta,f797f0c57a83353e,83825fad27ab3581,f797f0c57a83353e,Trevor Smith
58c73a9562adcfe5,232c582f29f8f65e,women's strawweight,0,Decision - Split,3,300,3,Herb Dean,b4192a975027aab6,b76c6268dc1d3c05,b4192a975027aab6,Maryna Moroz
4a46b63c19cfa932,232c582f29f8f65e,welterweight,0,Decision - Unanimous,3,300,3,Dan Miragliotta,523fa774700d7d3f,68c11c27d4d56572,523fa774700d7d3f,Court McGee
3fe9e895b2a45049,232c582f29f8f65e,heavyweight,0,KO/TKO,2,53,3,John McCarthy,202b0467521c9d6f,c9cf753cfdf77fc2,c9cf753cfdf77fc2,Marcin Tybura
34644c44229e41a1,232c582f29f8f65e,featherweight,0,KO/TKO,1,152,3,Dave Seljestad,88cd34d836b4ebcd,cd85b48dc880fabd,88cd34d836b4ebcd,Teruto Ishihara
cb76509b5c2f2a90,232c582f29f8f65e,lightweight,0,KO/TKO,2,85,3,Herb Dean,2747c60e42d9d75f,459e4dc69ec669b2,2747c60e42d9d75f,David Teymur
02f4277726712796,232c582f29f8f65e,heavyweight,0,Decision - Unanimous,3,300,3,Dave Seljestad,01b352b6a9074d5c,ba1e6cb3d43f7430,ba1e6cb3d43f7430,Justin Ledet
9e90800495c1d607,8a028648f3f0761d,women's bantamweight,0,Decision - Unanimous,5,300,5,Robert Madrigal,634e2fb70bde3fd5,132deb59abae64b1,132deb59abae64b1,Valentina Shevchenko
537c77f3b75a75ae,232c582f29f8f65e,featherweight,0,Decision - Unanimous,3,300,3,John McCarthy,d247691a6c0e9034,80d918336163b80c,d247691a6c0e9034,Cub Swanson
9d2f46b677246e41,8a028648f3f0761d,heavyweight,0,KO/TKO,1,94,3,Herb Dean,8d03ce87ca14e778,d6285cba1d1052e0,8d03ce87ca14e778,Francis Ngannou
b1dee00c3052e65e,8a028648f3f0761d,lightweight,0,Decision - Unanimous,3,300,3,John McCarthy,64a50dad704d1d49,aa5b4eff51bdc7d1,64a50dad704d1d49,Edson Barboza
8167500af262bba5,8a028648f3f0761d,bantamweight,0,KO/TKO,3,114,3,Robert Madrigal,9ba2226646046b63,fc9a9559a05f2704,fc9a9559a05f2704,Eddie Wineland
5a09a7a3f2792d1a,8a028648f3f0761d,women's strawweight,0,Submission,1,119,3,John McCarthy,b6850671a008bf9a,05b43e0ead3df345,b6850671a008bf9a,Felice Herrig
e09d17f97d6fc6b8,8a028648f3f0761d,welterweight,0,Decision - Unanimous,3,300,3,John McCarthy,f1b2aa7853d1ed6e,d06f8869449ba7bd,f1b2aa7853d1ed6e,Kamaru Usman
1eb0491642f276ed,8a028648f3f0761d,featherweight,0,Decision - Unanimous,3,300,3,Herb Dean,92a9aa9c93192871,fa37628269132d1a,92a9aa9c93192871,Darren Elkins
adb86e0206cba97d,8a028648f3f0761d,lightweight,0,Decision - Unanimous,3,300,3,Robert Madrigal,e51fcd9cd84c0b93,3ec1e4ba98c9c85a,e51fcd9cd84c0b93,Michel Prazeres
3aace29fcc65ec51,8a028648f3f0761d,welterweight,0,Decision - Unanimous,3,300,3,Herb Dean,57b10fca4f9c9a7a,c06a9b48d4132c8e,57b10fca4f9c9a7a,Alex Oliveira
43fbc59edc7dfa9f,8a028648f3f0761d,heavyweight,0,Submission,2,238,3,Robert Madrigal,e5bda12faabfc850,75afb06215a07341,e5bda12faabfc850,Luis Henrique
08c6b88ac22717ed,5e7a28f20927d64a,bantamweight,0,KO/TKO,1,163,5,Herb Dean,d0314416a7f26527,c268b2cfebccf652,c268b2cfebccf652,John Lineker
435c93cb89016fd1,8a028648f3f0761d,featherweight,0,Decision - Split,3,300,3,John McCarthy,fe5a9547479396ab,bb1a2cdad6ff34db,bb1a2cdad6ff34db,Jason Knight
824fb74f5fc34218,5e7a28f20927d64a,lightweight,0,Submission,2,142,3,John McCarthy,22a92d7f62195791,f9b200db02b488d9,22a92d7f62195791,Tony Ferguson
0f73ee9121ec7539,5e7a28f20927d64a,middleweight,0,KO/TKO,2,229,3,John McCarthy,c80095f6092271a7,9deff9e3e8d94d47,c80095f6092271a7,Tim Boetsch
0fed8d8499eae01a,5e7a28f20927d64a,heavyweight,0,Decision - Majority,3,300,3,Kevin MacDonald,98c23cb6da5b3352,470fedbc8563ac47,470fedbc8563ac47,Daniel Omielanczuk
bb0770ead53940f5,5e7a28f20927d64a,welterweight,0,Submission,2,299,3,Herb Dean,7339d340aa2889cb,65ddc8a9ac4e8531,65ddc8a9ac4e8531,Keita Nakamura
a2fe63d064567d14,5e7a28f20927d64a,flyweight,0,KO/TKO,2,281,3,Herb Dean,d2bc285ead803db0,840d2c82ea68b9aa,d2bc285ead803db0,Louis Smolka
ee46c069ebe691ff,5e7a28f20927d64a,women's bantamweight,0,Decision - Unanimous,3,300,3,Kevin MacDonald,729d4bd5a6cd0a97,e872e9a9a902c045,e872e9a9a902c045,Katlyn Cerminara
2ef96a4eb306fbb4,5e7a28f20927d64a,middleweight,0,Submission,1,163,3,John McCarthy,b9664eae2ac75262,d156513a19acf856,d156513a19acf856,Sam Alvey
df661c70c40adf84,5e7a28f20927d64a,bantamweight,0,Submission,3,259,3,Bobby  Wombacher,94527830000ab715,2fc7e9701642ca38,94527830000ab715,Rani Yahya
2d205cc1da2e7930,5e7a28f20927d64a,women's strawweight,0,KO/TKO,1,156,3,Bobby  Wombacher,5f179af5fffeb9f6,175852708cb55776,5f179af5fffeb9f6,Cortney Casey
0864112e968630ea,5e7a28f20927d64a,middleweight,0,KO/TKO,1,297,3,Bobby  Wombacher,cc7040fe76f0ef91,2b6d855c6e280fb1,2b6d855c6e280fb1,Alex Nicholson
5b6451f3f83c719c,5e7a28f20927d64a,lightweight,0,Decision - Unanimous,3,300,3,Kevin MacDonald,df1eb4354d18a906,5904b0b38dc6718d,df1eb4354d18a906,Scott Holtzman
135760b07e1fb79b,aa5b4eff51bdc7d1,women's bantamweight,1,Submission,1,196,5,Herb Dean,b96619b3acd7d9da,80fa8218c99f9c58,80fa8218c99f9c58,Amanda Nunes
424221c96ee13ceb,aa5b4eff51bdc7d1,light heavyweight,0,Decision - Unanimous,3,300,3,John McCarthy,d967f0128c323de6,1f454354805b6f75,d967f0128c323de6,Daniel Cormier
83414cc83ec3f2ac,aa5b4eff51bdc7d1,heavyweight,0,Overturned,3,300,3,Dan Miragliotta,513c6f1715e547a8,eef9b891edbd4604,,
84c5035830ebb421,aa5b4eff51bdc7d1,interim featherweight,1,Decision - Unanimous,5,300,5,Marc Goddard,d0f3959b4a9747e6,f2688492b9a525a3,d0f3959b4a9747e6,Jose Aldo
96c93167c982c467,aa5b4eff51bdc7d1,women's bantamweight,0,Decision - Unanimous,3,300,3,Herb Dean,3ecd936bd8814108,3253b16d38ae087d,3253b16d38ae087d,Julianna Pena
1a66e67add5d55ef,aa5b4eff51bdc7d1,heavyweight,0,KO/TKO,1,297,3,John McCarthy,0ff11cc094e887bc,3236bf606fe9fa5b,0ff11cc094e887bc,Cain Velasquez
d1aaef0d7f0c8e8b,aa5b4eff51bdc7d1,lightweight,0,Decision - Unanimous,3,300,3,Marc Goddard,ed9d8ee3a4239b1c,23a6e307077c6ccc,ed9d8ee3a4239b1c,Sage Northcutt
8c2e4d3cc4b9e93a,aa5b4eff51bdc7d1,welterweight,0,Decision - Unanimous,3,300,3,Dan Miragliotta,0941df56f6ac954b,8c0580d4fff106c1,8c0580d4fff106c1,Kelvin Gastelum
7679c5ee3514e119,aa5b4eff51bdc7d1,middleweight,0,KO/TKO,1,272,3,Marc Goddard,232c582f29f8f65e,dea070ed4a2a8281,232c582f29f8f65e,Gegard Mousasi
c1f74805a4ff9396,aa5b4eff51bdc7d1,bantamweight,0,Decision - Unanimous,3,300,3,Mark Smith,c849740a3ff51931,2f13e4020cea5b38,c849740a3ff51931,TJ Dillashaw
9d7a798f0c20c04a,aa5b4eff51bdc7d1,lightweight,0,KO/TKO,1,86,3,Mark Smith,82e7929bf6c2b689,3bad7ef643840f67,3bad7ef643840f67,Joe Lauzon
9fc85aef42733a16,cd42bbe8887bba90,ultimate fighter 23 light heavyweight tournament,1,Decision - Unanimous,3,300,3,Herb Dean,fccf811c1e8b01c7,749f572d1d3161fb,fccf811c1e8b01c7,Andrew Sanchez
433e3fd8782b6e0e,aa5b4eff51bdc7d1,lightweight,0,KO/TKO,1,138,3,Mark Smith,d1941565abf50b16,3be081c29bf734d9,d1941565abf50b16,Jim Miller
6ab9d2d334f613c8,cd42bbe8887bba90,women's strawweight,1,Decision - Unanimous,5,300,5,John McCarthy,3d6749c4267da18f,ec34349e7dffcde7,3d6749c4267da18f,Joanna Jedrzejczyk
1299f04f429bcc0e,cd42bbe8887bba90,lightweight,0,Decision - Unanimous,3,300,3,Dan Miragliotta,4f732e58ed907eff,b6e6c3b1dcaae0a1,b6e6c3b1dcaae0a1,Will Brooks
f8b9b5ee3d4a8ac3,cd42bbe8887bba90,ultimate fighter 23 women's strawweight tournament,1,Submission,1,223,3,John McCarthy,b08012bbe542592a,d4a31850a7457f1b,b08012bbe542592a,Tatiana Suarez
febbd4eb209b4579,cd42bbe8887bba90,featherweight,0,KO/TKO,1,162,3,Herb Dean,e93b04e308913c2e,8a59d346dc976a10,e93b04e308913c2e,Dooho Choi
6c4b3cca92fcb9c7,cd42bbe8887bba90,lightweight,0,KO/TKO,1,34,3,Dan Miragliotta,ae7fe94f117f98cf,66ab58d0b3783607,ae7fe94f117f98cf,Joaquim Silva
36388dce4a8cc18f,cd42bbe8887bba90,featherweight,0,Decision - Unanimous,3,300,3,Jason Herzog,7d96bc577e5178b2,b8c0f30ee9a98b69,7d96bc577e5178b2,Gray Maynard
9275134accfb1adc,cd42bbe8887bba90,flyweight,0,Decision - Split,3,300,3,Chris Tognoni,92437c6775b3f7d1,1a31ef98efce7a79,1a31ef98efce7a79,Matheus Nicolau
b319a24919106555,cd42bbe8887bba90,lightweight,0,KO/TKO,1,246,3,Jason Herzog,a845f0735bc67405,ee9ebceabfd16fa7,ee9ebceabfd16fa7,Kevin Lee
0c703bf17c04fee4,cd42bbe8887bba90,middleweight,0,Decision - Unanimous,3,300,3,Chris Tognoni,dbc17725b887860a,d4c9dcd330403612,dbc17725b887860a,Cezar Ferreira
f990e8b2a08053db,cd42bbe8887bba90,light heavyweight,0,Decision - Majority,3,300,3,Dan Miragliotta,9ab9912e0f8fa6d6,30ea504870f8597b,30ea504870f8597b,Josh Stansbury
b3b5bd50fa34342c,cd42bbe8887bba90,welterweight,0,KO/TKO,1,166,3,Chris Tognoni,e64b96c07d7ce999,8c822811eedc11ad,e64b96c07d7ce999,Li Jingliang
9a984ea967886979,45a2ba3ef82b9700,heavyweight,0,Decision - Split,3,300,3,John McCarthy,3f7c14c7eca7195d,d3df1add9d9a7efb,d3df1add9d9a7efb,Derrick Lewis
bb9020ac324fb706,45a2ba3ef82b9700,lightweight,1,KO/TKO,1,229,5,Herb Dean,6a2f7c151031653d,33a331684283900f,33a331684283900f,Eddie Alvarez
420f4e4dc341eb57,45a2ba3ef82b9700,welterweight,0,Decision - Unanimous,3,300,3,Herb Dean,cf65d56b0755ed3b,b1b0729d27936f2f,cf65d56b0755ed3b,Alan Jouban
5e13fbe15c887a33,45a2ba3ef82b9700,lightweight,0,Decision - Split,3,300,3,Mark Smith,c21a036b4e012f1c,e4d2564ea0e34e2b,c21a036b4e012f1c,John Makdessi
d18b33bdd37f4683,45a2ba3ef82b9700,welterweight,0,KO/TKO,2,77,3,Jason Herzog,f5990c11974d8e9c,4b1d46a1b5c0fd11,4b1d46a1b5c0fd11,Alberto Mina
d39010c3511fb972,45a2ba3ef82b9700,lightweight,0,Submission,1,25,3,John McCarthy,654ae722109a0d31,c76ec2bc3a57666a,654ae722109a0d31,Joe Duffy
a815119606930378,45a2ba3ef82b9700,bantamweight,0,Submission,1,128,3,Mark Smith,f50d95223751e6ca,6bd02119599741a4,6bd02119599741a4,Pedro Munhoz
509519d82e906c0f,45a2ba3ef82b9700,bantamweight,0,Submission,2,99,3,Chris Tognoni,71002dbc1743b9a7,12f1b140e248bdb9,71002dbc1743b9a7,Felipe Arantes
95a0d706e1f4cfa2,45a2ba3ef82b9700,bantamweight,0,Decision - Split,3,300,3,Jason Herzog,c5a126ace82a6025,8270c00fae24c922,c5a126ace82a6025,Anthony Birchak
e71a155192ff2f6c,45a2ba3ef82b9700,lightweight,0,Submission,1,297,3,Jason Herzog,23024fdfc966410a,fb41432b622992a9,23024fdfc966410a,Gilbert Burns
5cf03fdfe557803f,45a2ba3ef82b9700,bantamweight,0,Submission,2,184,3,Mark Smith,ec71a892fada28c7,f9081770e28ea2e1,ec71a892fada28c7,Marco Beltran
caf3ca7fc0195412,45a2ba3ef82b9700,welterweight,0,Submission,2,232,3,Chris Tognoni,6d4b63c767106d3a,74d35fbc9c6a61bd,6d4b63c767106d3a,Vicente Luque
75e21e2f5f3be42e,563d051c9e769b24,welterweight,0,Decision - Unanimous,5,300,5,John McCarthy,cbd5d3cdd862e90e,4a28cb716c19157a,4a28cb716c19157a,Stephen Thompson
4b8c8ae61251ff83,563d051c9e769b24,welterweight,0,KO/TKO,3,155,3,Yves Lavigne,1d00756835ca67c9,9fa3bd637edd9aa2,1d00756835ca67c9,Donald Cerrone
ad61d042c43451a8,563d051c9e769b24,light heavyweight,0,Decision - Unanimous,3,300,3,Herb Dean,e023fa2e648ea0f1,cb52f9490c2dc069,e023fa2e648ea0f1,Steve Bosse
fe6da751f2a4859a,563d051c9e769b24,women's flyweight,0,KO/TKO,3,164,3,Jerin Valel,46a2f24feb258ae0,12f91bfa8f1f723b,12f91bfa8f1f723b,Joanne Wood
c69c5830064fd591,563d051c9e769b24,lightweight,0,Submission,3,148,3,Yves Lavigne,55ee431411ccf07a,51e86de150ee8be6,55ee431411ccf07a,Olivier Aubin-Mercier
2e11087e1a4f066b,563d051c9e769b24,lightweight,0,Decision - Split,3,300,3,John McCarthy,4ac1ecf8ce59ef23,159da492e000afbf,4ac1ecf8ce59ef23,Jason Saggo
68a93f8eb34f3251,563d051c9e769b24,middleweight,0,KO/TKO,1,59,3,Yves Lavigne,eff47295daf721a6,4e06913c91da5200,4e06913c91da5200,Krzysztof Jotko
911e151d1907197d,563d051c9e769b24,light heavyweight,0,Submission,3,82,3,Herb Dean,67f272324a030d00,cd13728ae1151f46,67f272324a030d00,Misha Cirkunov
4cf7792aef993be1,563d051c9e769b24,bantamweight,0,Submission,3,219,3,Jerin Valel,55f446032177b119,a4e85a58fbce64b2,a4e85a58fbce64b2,Joe Soto
afd53c8033f6ee82,563d051c9e769b24,women's strawweight,0,Decision - Unanimous,3,300,3,Herb Dean,4a57ebb14315b251,1a98c9dbb7fc3959,4a57ebb14315b251,Randa Markos
b2039609019496d9,563d051c9e769b24,middleweight,0,Decision - Unanimous,3,300,3,John McCarthy,34f88592c0ab7a54,d156513a19acf856,34f88592c0ab7a54,Elias Theodorou
315b6e91a0239148,563d051c9e769b24,welterweight,0,Submission,3,54,3,Yves Lavigne,dc9572dd6ec74859,5823ceab56741617,dc9572dd6ec74859,Colby Covington
f8b32aeb9b628d89,563d051c9e769b24,flyweight,0,Decision - Unanimous,3,300,3,Jerin Valel,3dd92ff9fb0412b3,c169545ab0825f44,3dd92ff9fb0412b3,Ali Bagautinov
812ff38f0ed409ca,ff4c3ab594c7fac3,middleweight,1,KO/TKO,1,216,5,John McCarthy,00e11b5c8b7bfeeb,2b93ebd9f5417ad2,2b93ebd9f5417ad2,Michael Bisping
345b1bc51f0f5e86,ff4c3ab594c7fac3,featherweight,0,Decision - Unanimous,3,300,3,John McCarthy,150ff4cc642270b9,3974fa35c917af1d,150ff4cc642270b9,Max Holloway
9c884cbc3791bf60,ff4c3ab594c7fac3,bantamweight,1,Decision - Unanimous,5,300,5,Herb Dean,10f3ba6cd2f44a97,78114b7199cef90c,10f3ba6cd2f44a97,Dominick Cruz
c33cc8b85b9a202c,ff4c3ab594c7fac3,middleweight,0,KO/TKO,2,87,3,Herb Dean,1ccf4e7caff270df,db1f2ed63b54b9a7,1ccf4e7caff270df,Dan Henderson
db1be0ca226d3a2f,ff4c3ab594c7fac3,featherweight,0,KO/TKO,3,280,3,Herb Dean,def8166ff24bd237,c47df9303d318c67,def8166ff24bd237,Brian Ortega
