fight_key,event_date,location,weight_class,method,finish_round,finish_time,scraped_at,source_url,fighter,opponent,kd,sig_landed,sig_attempted,sig_pct,tot_landed,tot_attempted,td_landed,td_attempted,td_pct,sub_attempts,passes,reversals,head_landed,head_attempted,body_landed,body_attempted,leg_landed,leg_attempted,dist_landed,dist_attempted,clinch_landed,clinch_attempted,ground_landed,ground_attempted,opp_kd,opp_sig_landed,opp_sig_attempted,opp_td_landed,opp_td_attempted,opp_sub_attempts,opp_passes,opp_reversals
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-de-ridder-vs-allen|bruno-silva-v-hyunsung-park,,,Flyweight,Submission,3,2:15,2026-03-01 02:43:08,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-fight-night-de-ridder-vs-allen/bruno-silva-v-hyunsung-park/,Bruno Silva,Hyunsung Park,1,46,74,62.16,60,92,5,9,55.56,1,0,0,30,57,14,14,2,3,44,72,2,2,0,0,0,31,108,1,4,0,0,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-de-ridder-vs-allen|bruno-silva-v-hyunsung-park,,,Flyweight,Submission,3,2:15,2026-03-01 02:43:08,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-fight-night-de-ridder-vs-allen/bruno-silva-v-hyunsung-park/,Hyunsung Park,Bruno Silva,0,31,108,28.7,56,136,1,4,25.0,0,0,0,18,86,11,15,2,7,23,95,8,13,0,0,1,46,74,5,9,1,0,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-de-ridder-vs-allen|danny-barlow-v-djorden-santos,,,Middleweight,Decision - Unanimous,3,5:00,2026-03-01 02:43:10,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-fight-night-de-ridder-vs-allen/danny-barlow-v-djorden-santos/,Danny Barlow,Djorden Santos,0,93,171,54.39,106,186,0,0,0.0,0,0,0,56,129,12,15,25,27,92,170,0,0,1,1,0,99,216,0,1,0,0,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-de-ridder-vs-allen|danny-barlow-v-djorden-santos,,,Middleweight,Decision - Unanimous,3,5:00,2026-03-01 02:43:10,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-fight-night-de-ridder-vs-allen/danny-barlow-v-djorden-santos/,Djorden Santos,Danny Barlow,0,99,216,45.83,109,232,0,1,0.0,0,0,0,74,182,11,18,14,16,95,211,1,1,3,4,0,93,171,0,0,0,0,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-de-ridder-vs-allen|stephanie-luciano-v-ravena-oliveira,,,Strawweight,Submission,3,2:50,2026-03-01 02:43:13,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-fight-night-de-ridder-vs-allen/stephanie-luciano-v-ravena-oliveira/,Stephanie Luciano,Ravena Oliveira,0,60,124,48.39,80,153,3,4,75.0,1,0,0,22,69,14,23,24,32,46,102,5,6,9,16,0,24,103,0,0,0,0,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-de-ridder-vs-allen|stephanie-luciano-v-ravena-oliveira,,,Strawweight,Submission,3,2:50,2026-03-01 02:43:13,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-fight-night-de-ridder-vs-allen/stephanie-luciano-v-ravena-oliveira/,Ravena Oliveira,Stephanie Luciano,0,24,103,23.3,36,118,0,0,0.0,0,0,0,14,76,3,5,7,22,24,102,0,1,0,0,0,60,124,3,4,1,0,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-de-ridder-vs-allen|azamat-bekoev-v-yousri-belgaroui,,,Middleweight,KO/TKO,3,0:55,2026-03-01 02:43:14,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-fight-night-de-ridder-vs-allen/azamat-bekoev-v-yousri-belgaroui/,Azamat Bekoev,Yousri Belgaroui,0,24,77,31.17,27,83,4,8,50.0,0,0,0,18,71,4,4,2,2,22,75,2,2,0,0,0,102,138,1,1,0,0,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-de-ridder-vs-allen|azamat-bekoev-v-yousri-belgaroui,,,Middleweight,KO/TKO,3,0:55,2026-03-01 02:43:14,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-fight-night-de-ridder-vs-allen/azamat-bekoev-v-yousri-belgaroui/,Yousri Belgaroui,Azamat Bekoev,0,102,138,73.91,110,148,1,1,100.0,0,0,0,73,108,17,17,12,13,94,130,4,4,4,4,0,24,77,4,8,0,0,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-de-ridder-vs-allen|melissa-croden-v-tainara-lisboa,,,Bantamweight,KO/TKO,3,4:32,2026-03-01 02:43:16,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-fight-night-de-ridder-vs-allen/melissa-croden-v-tainara-lisboa/,Melissa Croden,Tainara Lisboa,1,99,175,56.57,148,230,2,3,66.67,0,0,0,74,141,12,16,13,18,57,108,13,20,29,47,0,42,92,2,8,0,0,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-de-ridder-vs-allen|melissa-croden-v-tainara-lisboa,,,Bantamweight,KO/TKO,3,4:32,2026-03-01 02:43:16,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-fight-night-de-ridder-vs-allen/melissa-croden-v-tainara-lisboa/,Tainara Lisboa,Melissa Croden,0,42,92,45.65,63,115,2,8,25.0,0,0,0,23,70,18,21,1,1,23,70,19,22,0,0,1,99,175,2,3,0,0,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-oliveira-vs-gamrot|charles-oliveira-v-mateusz-gamrot,,,Lightweight,Submission,2,2:48,2026-03-01 02:43:19,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-fight-night-oliveira-vs-gamrot/charles-oliveira-v-mateusz-gamrot/,Charles Oliveira,Mateusz Gamrot,0,11,33,33.33,18,40,1,1,100.0,1,0,1,4,21,3,6,4,6,10,32,1,1,0,0,0,18,42,1,1,0,0,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-oliveira-vs-gamrot|charles-oliveira-v-mateusz-gamrot,,,Lightweight,Submission,2,2:48,2026-03-01 02:43:19,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-fight-night-oliveira-vs-gamrot/charles-oliveira-v-mateusz-gamrot/,Mateusz Gamrot,Charles Oliveira,0,18,42,42.86,18,43,1,1,100.0,0,0,0,16,40,2,2,0,0,18,42,0,0,0,0,0,11,33,1,1,1,0,1
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-oliveira-vs-gamrot|deiveson-figueiredo-v-montel-jackson,,,Bantamweight,Decision - Split,3,5:00,2026-03-01 02:43:21,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-fight-night-oliveira-vs-gamrot/deiveson-figueiredo-v-montel-jackson/,Deiveson Figueiredo,Montel Jackson,0,23,43,53.49,23,44,2,5,40.0,0,0,0,4,19,9,11,10,13,22,42,0,0,1,1,0,30,70,1,1,0,0,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-oliveira-vs-gamrot|deiveson-figueiredo-v-montel-jackson,,,Bantamweight,Decision - Split,3,5:00,2026-03-01 02:43:21,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-fight-night-oliveira-vs-gamrot/deiveson-figueiredo-v-montel-jackson/,Montel Jackson,Deiveson Figueiredo,0,30,70,42.86,30,70,1,1,100.0,0,0,0,14,51,7,8,9,11,28,67,2,3,0,0,0,23,43,2,5,0,0,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-oliveira-vs-gamrot|vicente-luque-v-joel-alvarez,,,Welterweight,Decision - Unanimous,3,5:00,2026-03-01 02:43:24,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-fight-night-oliveira-vs-gamrot/vicente-luque-v-joel-alvarez/,Vicente Luque,Joel Alvarez,0,30,99,30.3,31,101,0,2,0.0,0,0,0,16,74,6,13,8,12,30,99,0,0,0,0,0,89,148,1,1,1,0,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-oliveira-vs-gamrot|vicente-luque-v-joel-alvarez,,,Welterweight,Decision - Unanimous,3,5:00,2026-03-01 02:43:24,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-fight-night-oliveira-vs-gamrot/vicente-luque-v-joel-alvarez/,Joel Alvarez,Vicente Luque,0,89,148,60.14,197,288,1,1,100.0,1,0,0,74,130,12,15,3,3,55,100,0,0,34,48,0,30,99,0,2,0,0,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-oliveira-vs-gamrot|jhonata-diniz-v-mario-pinto,,,Heavyweight,KO/TKO,2,4:10,2026-03-01 02:43:26,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-fight-night-oliveira-vs-gamrot/jhonata-diniz-v-mario-pinto/,Jhonata Diniz,Mario Pinto,0,1,5,20.0,4,9,0,0,0.0,0,0,1,0,2,0,1,1,2,1,5,0,0,0,0,0,29,33,3,4,2,0,1
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-oliveira-vs-gamrot|jhonata-diniz-v-mario-pinto,,,Heavyweight,KO/TKO,2,4:10,2026-03-01 02:43:26,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-fight-night-oliveira-vs-gamrot/jhonata-diniz-v-mario-pinto/,Mario Pinto,Jhonata Diniz,0,29,33,87.88,87,102,3,4,75.0,2,0,1,28,31,0,0,1,2,2,3,0,0,27,30,0,1,5,0,0,0,0,1
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-oliveira-vs-gamrot|ricardo-ramos-v-kaan-ofli,,,Featherweight,Submission,1,3:02,2026-03-01 02:43:28,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-fight-night-oliveira-vs-gamrot/ricardo-ramos-v-kaan-ofli/,Ricardo Ramos,Kaan Ofli,0,1,4,25.0,1,4,0,0,0.0,3,,0,1,2,0,1,0,1,1,4,0,0,0,0,0,1,1,1,1,1,,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-oliveira-vs-gamrot|ricardo-ramos-v-kaan-ofli,,,Featherweight,Submission,1,3:02,2026-03-01 02:43:28,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-fight-night-oliveira-vs-gamrot/ricardo-ramos-v-kaan-ofli/,Kaan Ofli,Ricardo Ramos,0,1,1,100.0,1,1,1,1,100.0,1,,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,4,0,0,3,,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-oliveira-vs-gamrot|lucas-almeida-v-michael-aswell-jr,,,Featherweight,KO/TKO,1,1:42,2026-03-01 02:43:31,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-fight-night-oliveira-vs-gamrot/lucas-almeida-v-michael-aswell-jr/,Lucas Almeida,Michael Aswell Jr,0,9,21,42.86,9,21,0,0,0.0,0,,0,3,14,1,1,5,6,9,21,0,0,0,0,2,30,54,0,0,0,,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-oliveira-vs-gamrot|lucas-almeida-v-michael-aswell-jr,,,Featherweight,KO/TKO,1,1:42,2026-03-01 02:43:31,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-fight-night-oliveira-vs-gamrot/lucas-almeida-v-michael-aswell-jr/,Michael Aswell Jr,Lucas Almeida,2,30,54,55.56,34,59,0,0,0.0,0,,0,30,53,0,0,0,1,19,37,1,1,10,16,0,9,21,0,0,0,,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-oliveira-vs-gamrot|jafel-filho-v-clayton-carpenter,,,Flyweight,Submission,1,4:42,2026-03-01 02:43:33,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-fight-night-oliveira-vs-gamrot/jafel-filho-v-clayton-carpenter/,Jafel Filho,Clayton Carpenter,0,5,13,38.46,28,38,1,1,100.0,1,,1,1,6,0,1,4,6,4,11,1,2,0,0,0,7,21,0,0,0,,1
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-oliveira-vs-gamrot|jafel-filho-v-clayton-carpenter,,,Flyweight,Submission,1,4:42,2026-03-01 02:43:33,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-fight-night-oliveira-vs-gamrot/jafel-filho-v-clayton-carpenter/,Clayton Carpenter,Jafel Filho,0,7,21,33.33,12,27,0,0,0.0,0,,1,2,9,3,8,2,4,5,18,2,3,0,0,0,5,13,1,1,1,,1
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-oliveira-vs-gamrot|vitor-petrino-v-thomas-petersen,,,Heavyweight,KO/TKO,3,0:26,2026-03-01 02:43:36,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-fight-night-oliveira-vs-gamrot/vitor-petrino-v-thomas-petersen/,Vitor Petrino,Thomas Petersen,2,31,54,57.41,33,61,1,6,16.67,0,0,0,25,46,5,7,1,1,13,29,9,12,9,13,0,16,35,0,8,0,0,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-oliveira-vs-gamrot|vitor-petrino-v-thomas-petersen,,,Heavyweight,KO/TKO,3,0:26,2026-03-01 02:43:36,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-fight-night-oliveira-vs-gamrot/vitor-petrino-v-thomas-petersen/,Thomas Petersen,Vitor Petrino,0,16,35,45.71,41,62,0,8,0.0,0,0,0,7,25,9,10,0,0,13,29,3,6,0,0,2,31,54,1,6,0,0,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-oliveira-vs-gamrot|bia-mesquita-v-irina-alekseeva,,,Bantamweight,Submission,2,2:14,2026-03-01 02:43:37,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-fight-night-oliveira-vs-gamrot/bia-mesquita-v-irina-alekseeva/,Bia Mesquita,Irina Alekseeva,0,36,63,57.14,61,98,2,3,66.67,1,0,0,35,62,0,0,1,1,2,11,0,0,34,52,0,6,23,0,0,0,0,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-oliveira-vs-gamrot|bia-mesquita-v-irina-alekseeva,,,Bantamweight,Submission,2,2:14,2026-03-01 02:43:37,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-fight-night-oliveira-vs-gamrot/bia-mesquita-v-irina-alekseeva/,Irina Alekseeva,Bia Mesquita,0,6,23,26.09,17,34,0,0,0.0,0,0,0,3,12,0,3,3,8,6,23,0,0,0,0,0,36,63,2,3,1,0,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-oliveira-vs-gamrot|lucas-rocha-v-stewart-nicoll,,,Flyweight,Decision - Unanimous,3,5:00,2026-03-01 02:43:40,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-fight-night-oliveira-vs-gamrot/lucas-rocha-v-stewart-nicoll/,Lucas Rocha,Stewart Nicoll,0,115,226,50.88,130,244,3,4,75.0,0,0,0,81,184,30,37,4,5,100,205,11,15,4,6,0,45,138,2,20,0,0,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-oliveira-vs-gamrot|lucas-rocha-v-stewart-nicoll,,,Flyweight,Decision - Unanimous,3,5:00,2026-03-01 02:43:40,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-fight-night-oliveira-vs-gamrot/lucas-rocha-v-stewart-nicoll/,Stewart Nicoll,Lucas Rocha,0,45,138,32.61,46,139,2,20,10.0,0,0,0,41,133,2,3,2,2,45,135,0,3,0,0,0,115,226,3,4,0,0,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-oliveira-vs-gamrot|julia-polastri-v-karolina-kowalkiewicz,,,Strawweight,KO/TKO,3,2:56,2026-03-01 02:43:41,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-fight-night-oliveira-vs-gamrot/julia-polastri-v-karolina-kowalkiewicz/,Julia Polastri,Karolina Kowalkiewicz,0,137,253,54.15,142,261,0,0,0.0,0,0,0,85,193,42,49,10,11,123,233,14,20,0,0,0,72,192,1,4,0,0,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-oliveira-vs-gamrot|julia-polastri-v-karolina-kowalkiewicz,,,Strawweight,KO/TKO,3,2:56,2026-03-01 02:43:41,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-fight-night-oliveira-vs-gamrot/julia-polastri-v-karolina-kowalkiewicz/,Karolina Kowalkiewicz,Julia Polastri,0,72,192,37.5,75,196,1,4,25.0,0,0,0,24,121,36,57,12,14,71,189,1,3,0,0,0,137,253,0,0,0,0,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-oliveira-vs-gamrot|luan-lacerda-v-saimon-oliveira,,,Bantamweight,Submission,2,3:55,2026-03-01 02:43:44,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-fight-night-oliveira-vs-gamrot/luan-lacerda-v-saimon-oliveira/,Luan Lacerda,Saimon Oliveira,0,24,39,61.54,60,85,3,4,75.0,1,0,0,13,26,10,12,1,1,6,13,6,8,12,18,0,21,34,1,2,0,0,2
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-oliveira-vs-gamrot|luan-lacerda-v-saimon-oliveira,,,Bantamweight,Submission,2,3:55,2026-03-01 02:43:44,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-fight-night-oliveira-vs-gamrot/luan-lacerda-v-saimon-oliveira/,Saimon Oliveira,Luan Lacerda,0,21,34,61.76,33,52,1,2,50.0,0,0,2,14,21,3,7,4,6,8,17,2,3,11,14,0,24,39,3,4,1,0,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-320-ankalaev-vs-pereira-2|magomed-ankalaev-v-alex-pereira,"October 04, 2025","Las Vegas, Nevada, USA",,KO/TKO,1,1:20,2026-03-01 02:43:46,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-320-ankalaev-vs-pereira-2/magomed-ankalaev-v-alex-pereira/,Magomed Ankalaev,Alex Pereira,0,4,9,44.44,4,9,0,1,0.0,0,,0,0,4,3,4,1,1,4,9,0,0,0,0,0,28,45,0,0,0,,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-320-ankalaev-vs-pereira-2|magomed-ankalaev-v-alex-pereira,"October 04, 2025","Las Vegas, Nevada, USA",,KO/TKO,1,1:20,2026-03-01 02:43:46,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-320-ankalaev-vs-pereira-2/magomed-ankalaev-v-alex-pereira/,Alex Pereira,Magomed Ankalaev,0,28,45,62.22,28,45,0,0,0.0,0,,0,21,35,3,6,4,4,5,12,0,0,23,33,0,4,9,0,1,0,,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-320-ankalaev-vs-pereira-2|merab-dvalishvili-v-cory-sandhagen,"October 04, 2025","Las Vegas, Nevada, USA",,Decision - Unanimous,5,5:00,2026-03-01 02:43:48,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-320-ankalaev-vs-pereira-2/merab-dvalishvili-v-cory-sandhagen/,Merab Dvalishvili,Cory Sandhagen,0,114,265,43.02,243,399,20,37,54.05,0,0,0,86,231,13,18,15,16,79,220,22,27,13,18,0,80,184,0,0,0,0,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-320-ankalaev-vs-pereira-2|merab-dvalishvili-v-cory-sandhagen,"October 04, 2025","Las Vegas, Nevada, USA",,Decision - Unanimous,5,5:00,2026-03-01 02:43:48,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-320-ankalaev-vs-pereira-2/merab-dvalishvili-v-cory-sandhagen/,Cory Sandhagen,Merab Dvalishvili,0,80,184,43.48,149,257,0,0,0.0,0,0,0,46,143,18,23,16,18,80,184,0,0,0,0,0,114,265,20,37,0,0,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-320-ankalaev-vs-pereira-2|jiri-prochazka-v-khalil-rountree-jr,"October 04, 2025","Las Vegas, Nevada, USA",Heavyweight,KO/TKO,3,3:04,2026-03-01 02:43:51,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-320-ankalaev-vs-pereira-2/jiri-prochazka-v-khalil-rountree-jr/,Jiri Prochazka,Khalil Rountree Jr,1,71,138,51.45,71,138,0,0,0.0,0,0,0,44,100,16,25,11,13,61,127,10,11,0,0,0,66,158,0,0,0,0,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-320-ankalaev-vs-pereira-2|jiri-prochazka-v-khalil-rountree-jr,"October 04, 2025","Las Vegas, Nevada, USA",Heavyweight,KO/TKO,3,3:04,2026-03-01 02:43:51,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-320-ankalaev-vs-pereira-2/jiri-prochazka-v-khalil-rountree-jr/,Khalil Rountree Jr,Jiri Prochazka,0,66,158,41.77,66,158,0,0,0.0,0,0,0,44,127,12,17,10,14,62,151,4,7,0,0,1,71,138,0,0,0,0,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-320-ankalaev-vs-pereira-2|josh-emmett-v-youssef-zalal,"October 04, 2025","Las Vegas, Nevada, USA",Featherweight,Submission,1,1:38,2026-03-01 02:43:54,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-320-ankalaev-vs-pereira-2/josh-emmett-v-youssef-zalal/,Josh Emmett,Youssef Zalal,0,0,0,0.0,0,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-320-ankalaev-vs-pereira-2|josh-emmett-v-youssef-zalal,"October 04, 2025","Las Vegas, Nevada, USA",Featherweight,Submission,1,1:38,2026-03-01 02:43:54,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-320-ankalaev-vs-pereira-2/josh-emmett-v-youssef-zalal/,Youssef Zalal,Josh Emmett,0,0,1,0.0,0,1,1,1,100.0,1,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-320-ankalaev-vs-pereira-2|daniel-santos-v-joosang-yoo,"October 04, 2025","Las Vegas, Nevada, USA",,KO/TKO,2,0:21,2026-03-01 02:44:00,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-320-ankalaev-vs-pereira-2/daniel-santos-v-joosang-yoo/,Daniel Santos,Joosang Yoo,1,27,62,43.55,28,63,1,2,50.0,0,0,0,16,41,2,8,9,13,18,50,0,1,9,11,0,31,55,0,0,0,0,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-320-ankalaev-vs-pereira-2|daniel-santos-v-joosang-yoo,"October 04, 2025","Las Vegas, Nevada, USA",,KO/TKO,2,0:21,2026-03-01 02:44:00,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-320-ankalaev-vs-pereira-2/daniel-santos-v-joosang-yoo/,Joosang Yoo,Daniel Santos,0,31,55,56.36,51,75,0,0,0.0,0,0,0,15,38,5,5,11,12,30,54,1,1,0,0,1,27,62,1,2,0,0,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-320-ankalaev-vs-pereira-2|patchy-mix-v-jakub-wiklacz,"October 04, 2025","Las Vegas, Nevada, USA",Bantamweight,Decision - Split,3,5:00,2026-03-01 02:44:03,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-320-ankalaev-vs-pereira-2/patchy-mix-v-jakub-wiklacz/,Patchy Mix,Jakub Wiklacz,0,37,58,63.79,75,101,5,7,71.43,0,0,0,23,40,6,9,8,9,25,42,5,6,7,10,0,46,83,0,0,3,0,1
sports-statistics.com|ufc|ufc-fight-statistics|ufc-320-ankalaev-vs-pereira-2|patchy-mix-v-jakub-wiklacz,"October 04, 2025","Las Vegas, Nevada, USA",Bantamweight,Decision - Split,3,5:00,2026-03-01 02:44:03,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-320-ankalaev-vs-pereira-2/patchy-mix-v-jakub-wiklacz/,Jakub Wiklacz,Patchy Mix,0,46,83,55.42,107,147,0,0,0.0,3,0,1,21,43,22,35,3,5,38,74,4,4,4,5,0,37,58,5,7,0,0,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-320-ankalaev-vs-pereira-2|edmen-shahbazyan-v-andre-muniz,"October 04, 2025","Las Vegas, Nevada, USA",Middleweight,KO/TKO,1,4:58,2026-03-01 02:44:05,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-320-ankalaev-vs-pereira-2/edmen-shahbazyan-v-andre-muniz/,Edmen Shahbazyan,Andre Muniz,1,25,50,50.0,26,51,0,0,0.0,0,,0,20,45,3,3,2,2,12,27,1,2,12,21,0,15,38,1,3,0,,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-320-ankalaev-vs-pereira-2|edmen-shahbazyan-v-andre-muniz,"October 04, 2025","Las Vegas, Nevada, USA",Middleweight,KO/TKO,1,4:58,2026-03-01 02:44:05,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-320-ankalaev-vs-pereira-2/edmen-shahbazyan-v-andre-muniz/,Andre Muniz,Edmen Shahbazyan,0,15,38,39.47,17,40,1,3,33.33,0,,0,6,20,2,10,7,8,15,38,0,0,0,0,1,25,50,0,0,0,,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-320-ankalaev-vs-pereira-2|punahele-soriano-v-nikolay-veretennikov,"October 04, 2025","Las Vegas, Nevada, USA",Welterweight,Decision - Unanimous,3,5:00,2026-03-01 02:44:08,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-320-ankalaev-vs-pereira-2/punahele-soriano-v-nikolay-veretennikov/,Punahele Soriano,Nikolay Veretennikov,0,39,54,72.22,163,200,4,11,36.36,1,0,1,38,51,1,3,0,0,1,4,1,1,37,49,0,9,12,0,1,2,0,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-320-ankalaev-vs-pereira-2|punahele-soriano-v-nikolay-veretennikov,"October 04, 2025","Las Vegas, Nevada, USA",Welterweight,Decision - Unanimous,3,5:00,2026-03-01 02:44:08,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-320-ankalaev-vs-pereira-2/punahele-soriano-v-nikolay-veretennikov/,Nikolay Veretennikov,Punahele Soriano,0,9,12,75.0,34,37,0,1,0.0,2,0,0,2,2,6,9,1,1,4,6,4,5,1,1,0,39,54,4,11,1,0,1
sports-statistics.com|ufc|ufc-fight-statistics|ufc-320-ankalaev-vs-pereira-2|macy-chiasson-v-yana-santos,"October 04, 2025","Las Vegas, Nevada, USA",Bantamweight,Decision - Unanimous,3,5:00,2026-03-01 02:44:10,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-320-ankalaev-vs-pereira-2/macy-chiasson-v-yana-santos/,Macy Chiasson,Yana Santos,0,54,118,45.76,91,158,2,3,66.67,1,0,0,25,76,25,35,4,7,24,81,25,29,5,8,0,65,124,0,1,0,0,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-320-ankalaev-vs-pereira-2|macy-chiasson-v-yana-santos,"October 04, 2025","Las Vegas, Nevada, USA",Bantamweight,Decision - Unanimous,3,5:00,2026-03-01 02:44:10,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-320-ankalaev-vs-pereira-2/macy-chiasson-v-yana-santos/,Yana Santos,Macy Chiasson,0,65,124,52.42,115,176,0,1,0.0,0,0,0,29,74,31,43,5,7,29,73,36,51,0,0,0,54,118,2,3,1,0,0
